PrintLot,ProductBatch,SourceBottleWorkOrder,WorkOrder,ProductionDate,Shift,MachineId,PrintToolId,BottleId,ColorCount,ColorsUsed,Characteristic,Class,AQL,Standard,InspectionLevel,Frequency,Equipment,LotSize,CodeLetter,SampleSize,AcceptanceNumber,RejectionNumber,DefectsFound,LotDecision,InspectionDateTime,Inspector
LOTE-SK-M-SOP-003-2987,LOTE-M-SOP-003-2987,WO-2783,WO-13306,2025-10-30,shift 3,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-004,Foil Transfer,Critical,0.1,ISO 2859-1,II,Every 30 min,Visual / Peel Test,3626,L,200,0,1,0,Approved,2025-10-30 05:05:29.817,Carlos Mendes
LOTE-SK-M-SOP-003-2987,LOTE-M-SOP-003-2987,WO-2783,WO-13306,2025-10-30,Shift 3,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-004,Edge Definition,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth / Loupe 10x,3626,L,200,5,6,1,Approved,2025-10-30 07:04:37.844,Ana Silva
LOTE-SK-M-SOP-003-2987,LOTE-M-SOP-003-2987,WO-2783,WO-13306,2025-10-30,Shift 3,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-004,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,3626,L,200,5,6,0,Approved,2025-10-30 06:10:51.558,Elena Santos
LOTE-SK-M-SOP-003-2990,LOTE-M-SOP-003-2990,WO-2787,WO-13307,2025-11-01,Shift 3,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-002,Foil Transfer,Critical,0.1,ISO 2859-1,II,Every 30 min,Visual / Peel Test,4963,L,200,0,1,0,Approved,2025-11-02 01:54:19.775,Carlos Mendes
LOTE-SK-M-SOP-003-2990,LOTE-M-SOP-003-2990,WO-2787,WO-13307,2025-11-01,Shift 3,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-002,Foil Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),4963,L,200,0,1,0,Approved,2025-11-02 02:40:42.636,Carlos Mendes
LOTE-SK-M-SOP-003-2990,LOTE-M-SOP-003-2990,WO-2787,WO-13307,2025-11-01,Shift 3,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-002,Edge Definition,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth / Loupe 10x,4963,L,200,5,6,0,Approved,2025-11-02 01:27:46.745,Ana Silva
LOTE-SK-M-SOP-003-2990,LOTE-M-SOP-003-2990,WO-2787,WO-13307,2025-11-01,Shift 3,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-002,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,4963,L,200,5,6,1,Approved,2025-11-02 01:00:40.577,Elena Santos
LOTE-SK-M-SOP-003-2992,LOTE-M-SOP-003-2992,WO-2790,WO-13308,2025-11-04,SHIFT 1,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-003,Foil Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),2063,L,200,0,1,0,Approved,2025-11-04 14:15:00.473,Beatriz Costa
LOTE-SK-M-SOP-003-2992,LOTE-M-SOP-003-2992,WO-2790,WO-13308,2025-11-04,Shift 1,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-003,Edge Definition,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth / Loupe 10x,2063,L,200,5,6,0,Approved,2025-11-04 12:21:51.696,Elena Santos
LOTE-SK-M-SOP-003-2992,LOTE-M-SOP-003-2992,WO-2790,WO-13308,2025-11-04,Shift 1,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-003,Rub Resistance,Major,0.65,ISO 2859-1,II,Per lot,Crockmeter (Rub Test),2063,L,200,5,6,0,Approved,2025-11-04 13:56:19.588,Elena Santos
LOTE-SK-M-SOP-003-2992,LOTE-M-SOP-003-2992,WO-2791,WO-13309,2025-11-05,Shift 1,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-002,Foil Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),4090,L,200,0,1,0,Approved,2025-11-05 12:47:48.919,Ana Silva
LOTE-SK-M-SOP-003-2992,LOTE-M-SOP-003-2992,WO-2791,WO-13309,2025-11-05,Shift 1,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-002,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,4090,L,200,5,6,1,Approved,2025-11-05 13:37:59.902,Elena Santos
LOTE-SK-M-SOP-003-2992,LOTE-M-SOP-003-2992,WO-2792,WO-13310,2025-11-05,  Shift 2  ,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-008,Foil Transfer,Critical,0.1,ISO 2859-1,II,Every 30 min,Visual / Peel Test,3493,L,200,0,1,0,Approved,2025-11-05 23:50:18.931,Ana Silva
LOTE-SK-M-SOP-003-2992,LOTE-M-SOP-003-2992,WO-2792,WO-13310,2025-11-05,Shift 2,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-008,Foil Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),3493,L,200,0,1,1,Rejected,2025-11-06 02:17:13.013,Ana Silva
LOTE-SK-M-SOP-003-2992,LOTE-M-SOP-003-2992,WO-2792,WO-13310,2025-11-05,Shift 2,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-008,Rub Resistance,Major,0.65,ISO 2859-1,II,Per lot,Crockmeter (Rub Test),3493,L,200,5,6,2,Approved,2025-11-05 20:35:03.283,Elena Santos
LOTE-SK-M-SOP-003-3003,LOTE-M-SOP-003-3003,WO-2804,WO-13314,2025-11-14,shift 2,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-005,Foil Transfer,Critical,0.1,ISO 2859-1,II,Every 30 min,Visual / Peel Test,7182,L,200,0,1,0,Approved,2025-11-14 15:56:53.421,Ana Silva
LOTE-SK-M-SOP-003-3003,LOTE-M-SOP-003-3003,WO-2804,WO-13314,2025-11-14,Shift 2,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-005,Edge Definition,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth / Loupe 10x,7182,L,200,5,6,0,Approved,2025-11-15 02:39:44.787,Elena Santos
LOTE-SK-M-SOP-003-3003,LOTE-M-SOP-003-3003,WO-2804,WO-13314,2025-11-14,Shift 2,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-005,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,7182,L,200,5,6,0,Approved,2025-11-14 19:53:32.693,Beatriz Costa
LOTE-SK-M-SOP-003-3003,LOTE-M-SOP-003-3003,WO-2805,WO-13315,2025-11-15,Shift 1,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-001,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,5949,L,200,5,6,1,Approved,2025-11-15 22:25:05.950,Elena Santos
LOTE-SK-M-SOP-003-3003,LOTE-M-SOP-003-3003,WO-2805,WO-13315,2025-11-15,Shift 1,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-001,Rub Resistance,Major,0.65,ISO 2859-1,II,Per lot,Crockmeter (Rub Test),5949,L,200,5,6,0,Approved,2025-11-15 23:11:51.152,Ana Silva
LOTE-SK-M-SOP-003-3008,LOTE-M-SOP-003-3008,WO-2812,WO-13317,2025-11-20,Shift 1,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-002,Rub Resistance,Major,0.65,ISO 2859-1,II,Per lot,Crockmeter (Rub Test),6781,L,200,5,6,0,Approved,2025-11-21 00:10:15.703,Ana Silva
LOTE-SK-M-SOP-003-3008,LOTE-M-SOP-003-3008,WO-2813,WO-13318,2025-11-21,Shift 2,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-003,Foil Transfer,Critical,0.1,ISO 2859-1,II,Every 30 min,Visual / Peel Test,4022,L,200,0,1,0,Approved,2025-11-21 21:35:53.102,Carlos Mendes
LOTE-SK-M-SOP-003-3008,LOTE-M-SOP-003-3008,WO-2813,WO-13318,2025-11-21,Shift 2,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-003,Foil Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),4022,L,200,0,1,0,Approved,2025-11-22 00:18:35.548,Carlos Mendes
LOTE-SK-M-SOP-003-3008,LOTE-M-SOP-003-3008,WO-2813,WO-13318,2025-11-21,SHIFT 2,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-003,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,4022,L,200,5,6,2,Approved,2025-11-21 22:40:07.046,Carlos Mendes
LOTE-SK-M-SOP-003-3018,LOTE-M-SOP-003-3018,WO-2829,WO-13320,2025-12-02,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-001,Foil Transfer,Critical,0.1,ISO 2859-1,II,Every 30 min,Visual / Peel Test,125,L,200,0,1,0,Approved,2025-12-03 01:53:57.656,Beatriz Costa
LOTE-SK-M-SOP-003-3018,LOTE-M-SOP-003-3018,WO-2829,WO-13320,2025-12-02,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-001,Foil Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),125,L,200,0,1,0,Approved,2025-12-02 20:58:13.251,Carlos Mendes
LOTE-SK-M-SOP-003-3018,LOTE-M-SOP-003-3018,WO-2829,WO-13320,2025-12-02,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-001,Edge Definition,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth / Loupe 10x,125,L,200,5,6,0,Approved,2025-12-02 22:58:40.115,Diogo Ferreira
LOTE-SK-M-SOP-009-3022,LOTE-M-SOP-009-3022,WO-2837,WO-13321,2025-12-07,Shift 1,HF-002,RS-HF-002,FR-009-PET-350,1,COR-001,Foil Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),3411,L,200,0,1,0,Approved,2025-12-07 18:11:38.854,Diogo Ferreira
LOTE-SK-M-SOP-009-3022,LOTE-M-SOP-009-3022,WO-2837,WO-13321,2025-12-07,Shift 1,HF-002,RS-HF-002,FR-009-PET-350,1,COR-001,Edge Definition,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth / Loupe 10x,3411,L,200,5,6,1,Approved,2025-12-07 17:37:55.812,Ana Silva
LOTE-SK-M-SOP-009-3022,LOTE-M-SOP-009-3022,WO-2837,WO-13321,2025-12-07,Shift 1,HF-002,RS-HF-002,FR-009-PET-350,1,COR-001,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,3411,L,200,5,6,1,Approved,2025-12-07 15:02:32.924,Beatriz Costa
LOTE-SK-M-SOP-009-3022,LOTE-M-SOP-009-3022,WO-2838,WO-13322,2025-12-08,Shift 2,HF-002,RS-HF-002,FR-009-PET-350,1,COR-005,Foil Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),2169,L,200,0,1,0,Approved,2025-12-08 22:30:13.342,Elena Santos
LOTE-SK-M-SOP-009-3022,LOTE-M-SOP-009-3022,WO-2839,WO-13323,2025-12-09,Shift 3,HF-002,RS-HF-002,FR-009-PET-350,1,COR-001,Foil Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),1968,L,200,0,1,0,Approved,2025-12-09 02:08:16.058,Carlos Mendes
LOTE-SK-M-SOP-009-3022,LOTE-M-SOP-009-3022,WO-2839,WO-13323,2025-12-09,Shift 3,HF-002,RS-HF-002,FR-009-PET-350,1,COR-001,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,1968,L,200,5,6,0,Approved,2025-12-09 04:45:43.535,Diogo Ferreira
LOTE-SK-M-SOP-009-3022,LOTE-M-SOP-009-3022,WO-2839,WO-13323,2025-12-09,Shift 3,HF-002,RS-HF-002,FR-009-PET-350,1,COR-001,Rub Resistance,Major,0.65,ISO 2859-1,II,Per lot,Crockmeter (Rub Test),1968,L,200,5,6,1,Approved,2025-12-09 03:14:56.192,Elena Santos
LOTE-SK-M-SOP-003-3023,LOTE-M-SOP-003-3023,WO-2840,WO-13324,2025-12-09,Shift 1,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-004,Foil Transfer,Critical,0.1,ISO 2859-1,II,Every 30 min,Visual / Peel Test,3208,L,200,0,1,0,Approved,2025-12-09 16:05:59.060,Elena Santos
LOTE-SK-M-SOP-003-3023,LOTE-M-SOP-003-3023,WO-2840,WO-13324,2025-12-09,Shift 1,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-004,Edge Definition,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth / Loupe 10x,3208,L,200,5,6,0,Approved,2025-12-09 11:05:45.225,Ana Silva
LOTE-SK-M-SOP-003-3023,LOTE-M-SOP-003-3023,WO-2840,WO-13324,2025-12-09,Shift 1,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-004,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,3208,L,200,5,6,1,Approved,2025-12-09 10:18:55.621,Ana Silva
LOTE-SK-M-SOP-003-3023,LOTE-M-SOP-003-3023,WO-2840,WO-13324,2025-12-09,shift 1,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-004,Rub Resistance,Major,0.65,ISO 2859-1,II,Per lot,Crockmeter (Rub Test),3208,L,200,5,6,1,Approved,2025-12-09 11:04:25.542,Elena Santos
LOTE-SK-M-SOP-003-3023,LOTE-M-SOP-003-3023,WO-2841,WO-13325,2025-12-10,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-005,Foil Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),3273,L,200,0,1,0,Approved,2025-12-11 03:09:28.218,Diogo Ferreira
LOTE-SK-M-SOP-003-3023,LOTE-M-SOP-003-3023,WO-2842,WO-13326,2025-12-11,Shift 3,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-003,Foil Transfer,Critical,0.1,ISO 2859-1,II,Every 30 min,Visual / Peel Test,6343,L,200,0,1,0,Approved,2025-12-11 17:09:04.255,Elena Santos
LOTE-SK-M-SOP-003-3034,LOTE-M-SOP-003-3034,WO-2860,WO-13328,2025-12-22,Shift 2,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-008,Foil Transfer,Critical,0.1,ISO 2859-1,II,Every 30 min,Visual / Peel Test,7369,L,200,0,1,0,Approved,2025-12-23 05:51:50.570,Beatriz Costa
LOTE-SK-M-SOP-003-3039,LOTE-M-SOP-003-3039,WO-2866,WO-13329,2025-12-27,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-005,Foil Transfer,Critical,0.1,ISO 2859-1,II,Every 30 min,Visual / Peel Test,3506,L,200,0,1,0,Approved,2025-12-28 01:12:27.349,Elena Santos
LOTE-SK-M-SOP-003-3039,LOTE-M-SOP-003-3039,WO-2866,WO-13329,2025-12-27,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-005,Edge Definition,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth / Loupe 10x,3506,L,200,5,6,0,Approved,2025-12-27 17:05:20.630,Diogo Ferreira
LOTE-SK-M-SOP-003-3039,LOTE-M-SOP-003-3039,WO-2866,WO-13329,2025-12-27,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-005,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,3506,L,200,5,6,2,Approved,2025-12-27 23:20:25.884,Elena Santos
LOTE-SK-M-SOP-003-3039,LOTE-M-SOP-003-3039,WO-2866,WO-13329,2025-12-27,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-005,Rub Resistance,Major,0.65,ISO 2859-1,II,Per lot,Crockmeter (Rub Test),3506,L,200,5,6,2,Approved,2025-12-27 16:12:29.879,Elena Santos
LOTE-SK-M-SOP-003-3039,LOTE-M-SOP-003-3039,WO-2867,WO-13330,2025-12-28,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-003,Foil Transfer,Critical,0.1,ISO 2859-1,II,Every 30 min,Visual / Peel Test,1148,L,200,0,1,0,Approved,2025-12-28 23:48:40.352,Ana Silva
LOTE-SK-M-SOP-003-3039,LOTE-M-SOP-003-3039,WO-2867,WO-13330,2025-12-28,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-003,Foil Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),1148,L,200,0,1,0,Approved,2025-12-29 04:39:57.847,Diogo Ferreira
LOTE-SK-M-SOP-003-3039,LOTE-M-SOP-003-3039,WO-2867,WO-13330,2025-12-28,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-003,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,1148,L,200,5,6,0,Approved,2025-12-28 23:12:42.943,Diogo Ferreira
LOTE-SK-M-SOP-003-3039,LOTE-M-SOP-003-3039,WO-2867,WO-13330,2025-12-28,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-003,Rub Resistance,Major,0.65,ISO 2859-1,II,Per lot,Crockmeter (Rub Test),1148,L,200,5,6,0,Approved,2025-12-29 02:43:20.570,Diogo Ferreira
LOTE-SK-M-SOP-003-3044,LOTE-M-SOP-003-3044,WO-2875,WO-13334,2026-01-02,Shift 1,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-001,Foil Transfer,Critical,0.1,ISO 2859-1,II,Every 30 min,Visual / Peel Test,5215,L,200,0,1,0,Approved,2026-01-02 13:08:58.215,Carlos Mendes
LOTE-SK-M-SOP-003-3044,LOTE-M-SOP-003-3044,WO-2875,WO-13334,2026-01-02,  Shift 1  ,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-001,Foil Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),5215,L,200,0,1,0,Approved,2026-01-02 16:45:30.458,Beatriz Costa
LOTE-SK-M-SOP-003-3044,LOTE-M-SOP-003-3044,WO-2875,WO-13334,2026-01-02,Shift 1,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-001,Rub Resistance,Major,0.65,ISO 2859-1,II,Per lot,Crockmeter (Rub Test),5215,L,200,5,6,0,Approved,2026-01-02 19:30:04.158,Diogo Ferreira
LOTE-SK-M-SOP-003-3053,LOTE-M-SOP-003-3053,WO-2889,WO-13336,2026-01-12,Shift 3,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-007,Foil Transfer,Critical,0.1,ISO 2859-1,II,Every 30 min,Visual / Peel Test,4815,L,200,0,1,0,Approved,2026-01-12 19:00:04.407,Carlos Mendes
LOTE-SK-M-SOP-003-3053,LOTE-M-SOP-003-3053,WO-2889,WO-13336,2026-01-12,shift 3,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-007,Foil Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),4815,L,200,0,1,0,Approved,2026-01-12 03:52:13.026,Beatriz Costa
LOTE-SK-M-SOP-003-3053,LOTE-M-SOP-003-3053,WO-2889,WO-13336,2026-01-12,Shift 3,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-007,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,4815,L,200,5,6,0,Approved,2026-01-12 17:31:20.132,Carlos Mendes
LOTE-SK-M-SOP-003-3060,LOTE-M-SOP-003-3060,WO-2904,WO-13337,2026-01-22,Shift 1,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-001,Edge Definition,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth / Loupe 10x,5572,L,200,5,6,1,Approved,2026-01-22 10:29:20.228,Diogo Ferreira
LOTE-SK-M-SOP-003-3060,LOTE-M-SOP-003-3060,WO-2904,WO-13337,2026-01-22,Shift 1,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-001,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,5572,L,200,5,6,0,Approved,2026-01-22 16:31:56.221,Diogo Ferreira
LOTE-SK-M-SOP-003-3060,LOTE-M-SOP-003-3060,WO-2904,WO-13337,2026-01-22,  Shift 1  ,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-001,Rub Resistance,Major,0.65,ISO 2859-1,II,Per lot,Crockmeter (Rub Test),5572,L,200,5,6,1,Approved,2026-01-22 14:18:46.608,Beatriz Costa
LOTE-SK-M-SOP-003-3069,LOTE-M-SOP-003-3069,WO-2921,WO-13338,2026-02-02,Shift 2,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-002,Foil Transfer,Critical,0.1,ISO 2859-1,II,Every 30 min,Visual / Peel Test,3396,L,200,0,1,0,Approved,2026-02-02 23:18:43.662,Carlos Mendes
LOTE-SK-M-SOP-003-3069,LOTE-M-SOP-003-3069,WO-2921,WO-13338,2026-02-02,Shift 2,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-002,Foil Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),3396,L,200,0,1,0,Approved,2026-02-02 22:38:43.972,Diogo Ferreira
LOTE-SK-M-SOP-003-3069,LOTE-M-SOP-003-3069,WO-2921,WO-13338,2026-02-02,Shift 2,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-002,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,3396,L,200,5,6,1,Approved,2026-02-02 15:07:34.744,Diogo Ferreira
LOTE-SK-M-SOP-003-3069,LOTE-M-SOP-003-3069,WO-2922,WO-13339,2026-02-03,Shift 1,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-002,Foil Transfer,Critical,0.1,ISO 2859-1,II,Every 30 min,Visual / Peel Test,5607,L,200,0,1,0,Approved,2026-02-03 22:24:51.563,Ana Silva
LOTE-SK-M-SOP-003-3069,LOTE-M-SOP-003-3069,WO-2922,WO-13339,2026-02-03,Shift 1,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-002,Edge Definition,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth / Loupe 10x,5607,L,200,5,6,0,Approved,2026-02-03 16:53:17.993,Ana Silva
LOTE-SK-M-SOP-003-3069,LOTE-M-SOP-003-3069,WO-2922,WO-13339,2026-02-03,Shift 1,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-002,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,5607,L,200,5,6,1,Approved,2026-02-03 17:49:48.338,Beatriz Costa
LOTE-SK-M-SOP-003-3073,LOTE-M-SOP-003-3073,WO-2929,WO-13340,2026-02-08,Shift 3,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-007,Foil Transfer,Critical,0.1,ISO 2859-1,II,Every 30 min,Visual / Peel Test,6082,L,200,0,1,0,Approved,2026-02-08 15:22:29.237,Elena Santos
LOTE-SK-M-SOP-003-3073,LOTE-M-SOP-003-3073,WO-2929,WO-13340,2026-02-08,Shift 3,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-007,Edge Definition,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth / Loupe 10x,6082,L,200,5,6,1,Approved,2026-02-08 14:52:11.616,Carlos Mendes
LOTE-SK-M-SOP-003-3073,LOTE-M-SOP-003-3073,WO-2929,WO-13340,2026-02-08,Shift 3,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-007,Rub Resistance,Major,0.65,ISO 2859-1,II,Per lot,Crockmeter (Rub Test),6082,L,200,5,6,1,Approved,2026-02-08 04:49:13.965,Ana Silva
LOTE-SK-M-SOP-009-3076,LOTE-M-SOP-009-3076,WO-2933,WO-13341,2026-02-10,Shift 3,HF-002,RS-HF-002,FR-009-PET-350,1,COR-005,Foil Transfer,Critical,0.1,ISO 2859-1,II,Every 30 min,Visual / Peel Test,6086,L,200,0,1,0,Approved,2026-02-10 21:08:11.956,Diogo Ferreira
LOTE-SK-M-SOP-009-3076,LOTE-M-SOP-009-3076,WO-2933,WO-13341,2026-02-10,Shift 3,HF-002,RS-HF-002,FR-009-PET-350,1,COR-005,Foil Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),6086,L,200,0,1,0,Approved,2026-02-10 17:46:14.966,Diogo Ferreira
LOTE-SK-M-SOP-009-3076,LOTE-M-SOP-009-3076,WO-2933,WO-13341,2026-02-10,Shift 3,HF-002,RS-HF-002,FR-009-PET-350,1,COR-005,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,6086,L,200,5,6,1,Approved,2026-02-10 15:06:15.544,Diogo Ferreira
LOTE-SK-M-SOP-009-3076,LOTE-M-SOP-009-3076,WO-2933,WO-13341,2026-02-10,shift 3,HF-002,RS-HF-002,FR-009-PET-350,1,COR-005,Rub Resistance,Major,0.65,ISO 2859-1,II,Per lot,Crockmeter (Rub Test),6086,L,200,5,6,2,Approved,2026-02-10 13:35:46.168,Diogo Ferreira
LOTE-SK-M-SOP-009-3076,LOTE-M-SOP-009-3076,WO-2934,WO-13342,2026-02-11,Shift 3,HF-002,RS-HF-002,FR-009-PET-350,1,COR-002,Foil Adhesion,Critical,0.1,ISO 2859-1,II,Per lot,Cross Hatch Kit (ASTM D3359),3731,L,200,0,1,0,Approved,2026-02-11 13:42:35.002,Ana Silva
LOTE-SK-M-SOP-003-3077,LOTE-M-SOP-003-3077,WO-2935,WO-13343,2026-02-11,Shift 3,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-002,Foil Transfer,Critical,0.1,ISO 2859-1,II,Every 30 min,Visual / Peel Test,7352,L,200,0,1,0,Approved,2026-02-12 06:34:28.458,Beatriz Costa
LOTE-SK-M-SOP-003-3077,LOTE-M-SOP-003-3077,WO-2935,WO-13343,2026-02-11,Shift 3,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-002,Coverage,Major,0.65,ISO 2859-1,II,Every 30 min,D65 Light Booth,7352,L,200,5,6,0,Approved,2026-02-12 08:09:40.587,Diogo Ferreira
LOTE-SK-M-SOP-003-3077,LOTE-M-SOP-003-3077,WO-2935,WO-13343,2026-02-11,Shift 3,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-002,Rub Resistance,Major,0.65,ISO 2859-1,II,Per lot,Crockmeter (Rub Test),7352,L,200,5,6,0,Approved,2026-02-12 09:15:58.509,Carlos Mendes
LOTE-SK-M-SOP-003-3077,LOTE-M-SOP-003-3077,WO-2936,WO-13344,2026-02-13,Shift 3,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-004,Foil Transfer,Critical,0.1,ISO 2859-1,II,Every 30 min,Visual / Peel Test,2695,L,200,0,1,0,Approved,2026-02-13 03:06:47.927,Ana Silva
LOTE-SK-M-SOP-003-3077,LOTE-M-SOP-003-3077,WO-2936,WO-13344,2026-02-13,Shift 3,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-004,Rub Resistance,Major,0.65,ISO 2859-1,II,Per lot,Crockmeter (Rub Test),2695,L,200,5,6,0,Approved,2026-02-13 10:25:06.656,Carlos Mendes
LOTE-SK-M-SOP-003-3077,LOTE-M-SOP-003-3077,WO-2937,WO-13345,2026-02-13,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-002,Foil Transfer,Critical,0.1,ISO 2859-1,II,Every 30 min,Visual / Peel Test,623,L,200,0,1,0,Approved,2026-02-14 01:16:13.699,Elena Santos
