ProductBatch,WorkOrder,ProductionDate,MachineId,MoldId,BottleId,Material,Characteristic,Class,AQL,Standard,InspectionLevel,LotSize,CodeLetter,SampleSize,AcceptanceNumber,RejectionNumber,DefectsFound,LotDecision,InspectionDateTime,Inspector
LOTE-M-SOP-017-4962,WO-6449,2026-10-16,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Bubbles,Major,0.65,ISO 2859-1,II,8435,L,200,5,6,0,Approved,2026-10-16 22:22:28.092,Elena Santos
LOTE-M-SOP-017-4962,WO-6449,2026-10-16,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Black Specks,Minor,1.5,ISO 2859-1,II,8435,L,200,10,11,2,Approved,2026-10-17 00:55:25.070,Diogo Ferreira
LOTE-M-SOP-017-4962,WO-6449,2026-10-16,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Stain,Minor,1.5,ISO 2859-1,II,8435,L,200,10,11,3,Approved,2026-10-17 02:44:46.567,Elena Santos
LOTE-M-SOP-017-4962,WO-6449,2026-10-16,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Transparency,Minor,1.5,ISO 2859-1,II,8435,L,200,10,11,2,Approved,2026-10-16 17:56:47.020,Ana Silva
LOTE-M-SOP-017-4962,WO-6449,2026-10-16,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Burr,Major,0.65,ISO 2859-1,II,8435,L,200,5,6,0,Approved,2026-10-16 15:11:29.397,Elena Santos
LOTE-M-SOP-017-4962,WO-6450,2026-10-17,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Leakage,Critical,0.1,ISO 2859-1,II,6907,L,200,0,1,0,Approved,2026-10-17 06:22:56.548,Beatriz Costa
LOTE-M-SOP-017-4962,WO-6450,2026-10-17,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Bubbles,Major,0.65,ISO 2859-1,II,6907,L,200,5,6,0,Approved,2026-10-17 10:04:40.662,Ana Silva
LOTE-M-SOP-017-4962,WO-6450,2026-10-17,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Black Specks,Minor,1.5,ISO 2859-1,II,6907,L,200,10,11,0,Approved,2026-10-17 21:08:25.937,Beatriz Costa
LOTE-M-SOP-017-4962,WO-6450,2026-10-17,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Transparency,Minor,1.5,ISO 2859-1,II,6907,L,200,10,11,0,Approved,2026-10-17 20:45:55.255,Beatriz Costa
LOTE-M-SOP-017-4962,WO-6450,2026-10-17,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Burr,Major,0.65,ISO 2859-1,II,6907,L,200,5,6,2,Approved,2026-10-17 23:09:24.360,Ana Silva
LOTE-M-SOP-017-4963,WO-6451,2026-10-18,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Bubbles,Major,0.65,ISO 2859-1,II,7615,L,200,5,6,0,Approved,2026-10-18 08:56:20.091,Carlos Mendes
LOTE-M-SOP-017-4963,WO-6451,2026-10-18,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Stain,Minor,1.5,ISO 2859-1,II,7615,L,200,10,11,1,Approved,2026-10-18 12:51:00.137,Carlos Mendes
LOTE-M-SOP-017-4963,WO-6451,2026-10-18,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Color,Minor,1.5,ISO 2859-1,II,7615,L,200,10,11,0,Approved,2026-10-18 05:15:07.258,Beatriz Costa
LOTE-M-SOP-017-4963,WO-6451,2026-10-18,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Burr,Major,0.65,ISO 2859-1,II,7615,L,200,5,6,1,Approved,2026-10-18 03:01:28.516,Carlos Mendes
LOTE-M-SOP-017-4963,WO-6452,2026-10-18,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Black Specks,Minor,1.5,ISO 2859-1,II,7683,L,200,10,11,1,Approved,2026-10-19 05:56:19.600,Ana Silva
LOTE-M-SOP-017-4963,WO-6452,2026-10-18,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Stain,Minor,1.5,ISO 2859-1,II,7683,L,200,10,11,2,Approved,2026-10-18 18:57:20.137,Diogo Ferreira
LOTE-M-SOP-017-4963,WO-6452,2026-10-18,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Transparency,Minor,1.5,ISO 2859-1,II,7683,L,200,10,11,1,Approved,2026-10-19 01:39:37.346,Elena Santos
LOTE-M-SOP-017-4963,WO-6452,2026-10-18,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Color,Minor,1.5,ISO 2859-1,II,7683,L,200,10,11,0,Approved,2026-10-19 02:19:36.090,Ana Silva
LOTE-M-SOP-017-4963,WO-6452,2026-10-18,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Burr,Major,0.65,ISO 2859-1,II,7683,L,200,5,6,0,Approved,2026-10-18 17:59:47.083,Diogo Ferreira
LOTE-M-SOP-015-4964,WO-6453,2026-10-19,ISBM-007,M-SOP-015,FR-015-HDPE-500,HDPE,Leakage,Critical,0.1,ISO 2859-1,II,3672,L,200,0,1,0,Approved,2026-10-19 11:36:49.627,Carlos Mendes
LOTE-M-SOP-015-4964,WO-6453,2026-10-19,ISBM-007,M-SOP-015,FR-015-HDPE-500,HDPE,Bubbles,Major,0.65,ISO 2859-1,II,3672,L,200,5,6,2,Approved,2026-10-19 09:04:30.325,Diogo Ferreira
LOTE-M-SOP-015-4964,WO-6453,2026-10-19,ISBM-007,M-SOP-015,FR-015-HDPE-500,HDPE,Black Specks,Minor,1.5,ISO 2859-1,II,3672,L,200,10,11,0,Approved,2026-10-19 10:56:44.408,Carlos Mendes
LOTE-M-SOP-015-4964,WO-6453,2026-10-19,ISBM-007,M-SOP-015,FR-015-HDPE-500,HDPE,Stain,Minor,1.5,ISO 2859-1,II,3672,L,200,10,11,2,Approved,2026-10-19 14:55:34.000,Carlos Mendes
LOTE-M-SOP-015-4964,WO-6453,2026-10-19,ISBM-007,M-SOP-015,FR-015-HDPE-500,HDPE,Transparency,Minor,1.5,ISO 2859-1,II,3672,L,200,10,11,1,Approved,2026-10-19 16:24:17.809,Elena Santos
LOTE-M-SOP-020-4965,WO-6454,2026-10-19,ISBM-007,M-SOP-020,FR-020-HDPE-750,HDPE,Leakage,Critical,0.1,ISO 2859-1,II,6292,L,200,0,1,0,Approved,2026-10-19 23:42:38.437,Ana Silva
LOTE-M-SOP-020-4965,WO-6454,2026-10-19,ISBM-007,M-SOP-020,FR-020-HDPE-750,HDPE,Bubbles,Major,0.65,ISO 2859-1,II,6292,L,200,5,6,1,Approved,2026-10-20 06:07:55.620,Elena Santos
LOTE-M-SOP-020-4965,WO-6454,2026-10-19,ISBM-007,M-SOP-020,FR-020-HDPE-750,HDPE,Stain,Minor,1.5,ISO 2859-1,II,6292,L,200,10,11,2,Approved,2026-10-20 07:42:07.922,Ana Silva
LOTE-M-SOP-020-4965,WO-6454,2026-10-19,ISBM-007,M-SOP-020,FR-020-HDPE-750,HDPE,Color,Minor,1.5,ISO 2859-1,II,6292,L,200,10,11,1,Approved,2026-10-20 05:59:29.666,Ana Silva
LOTE-M-SOP-020-4965,WO-6454,2026-10-19,ISBM-007,M-SOP-020,FR-020-HDPE-750,HDPE,Burr,Major,0.65,ISO 2859-1,II,6292,L,200,5,6,0,Approved,2026-10-20 09:01:23.787,Ana Silva
LOTE-M-SOP-020-4965,WO-6455,2026-10-20,ISBM-007,M-SOP-020,FR-020-HDPE-750,HDPE,Flash,Major,0.65,ISO 2859-1,II,5961,L,200,5,6,0,Approved,2026-10-21 07:39:57.624,Beatriz Costa
LOTE-M-SOP-020-4965,WO-6455,2026-10-20,ISBM-007,M-SOP-020,FR-020-HDPE-750,HDPE,Transparency,Minor,1.5,ISO 2859-1,II,5961,L,200,10,11,3,Approved,2026-10-21 00:19:14.034,Diogo Ferreira
LOTE-M-SOP-020-4965,WO-6455,2026-10-20,ISBM-007,M-SOP-020,FR-020-HDPE-750,HDPE,Color,Minor,1.5,ISO 2859-1,II,5961,L,200,10,11,1,Approved,2026-10-21 08:32:55.770,Ana Silva
LOTE-M-SOP-002-4966,WO-6456,2026-10-21,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Leakage,Critical,0.1,ISO 2859-1,II,3015,L,200,0,1,0,Approved,2026-10-21 22:29:07.539,Elena Santos
LOTE-M-SOP-002-4966,WO-6456,2026-10-21,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Flash,Major,0.65,ISO 2859-1,II,3015,L,200,5,6,1,Approved,2026-10-21 20:04:42.525,Diogo Ferreira
LOTE-M-SOP-002-4966,WO-6456,2026-10-21,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Bubbles,Major,0.65,ISO 2859-1,II,3015,L,200,5,6,1,Approved,2026-10-22 01:39:49.675,Diogo Ferreira
LOTE-M-SOP-002-4966,WO-6456,2026-10-21,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Stain,Minor,1.5,ISO 2859-1,II,3015,L,200,10,11,0,Approved,2026-10-21 23:49:19.905,Elena Santos
LOTE-M-SOP-002-4966,WO-6456,2026-10-21,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Transparency,Minor,1.5,ISO 2859-1,II,3015,L,200,10,11,4,Approved,2026-10-21 18:11:55.305,Diogo Ferreira
LOTE-M-SOP-002-4966,WO-6456,2026-10-21,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Color,Minor,1.5,ISO 2859-1,II,3015,L,200,10,11,4,Approved,2026-10-21 13:06:58.562,Beatriz Costa
LOTE-M-SOP-002-4966,WO-6457,2026-10-22,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Flash,Major,0.65,ISO 2859-1,II,8964,L,200,5,6,0,Approved,2026-10-22 06:23:23.574,Diogo Ferreira
LOTE-M-SOP-002-4966,WO-6457,2026-10-22,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Bubbles,Major,0.65,ISO 2859-1,II,8964,L,200,5,6,1,Approved,2026-10-22 19:45:53.469,Diogo Ferreira
LOTE-M-SOP-002-4966,WO-6457,2026-10-22,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Black Specks,Minor,1.5,ISO 2859-1,II,8964,L,200,10,11,4,Approved,2026-10-22 17:29:15.350,Diogo Ferreira
LOTE-M-SOP-002-4966,WO-6457,2026-10-22,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Stain,Minor,1.5,ISO 2859-1,II,8964,L,200,10,11,2,Approved,2026-10-22 10:51:48.305,Beatriz Costa
LOTE-M-SOP-002-4966,WO-6457,2026-10-22,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Transparency,Minor,1.5,ISO 2859-1,II,8964,L,200,10,11,2,Approved,2026-10-22 06:11:46.462,Diogo Ferreira
LOTE-M-SOP-015-4967,WO-6458,2026-10-23,ISBM-007,M-SOP-015,FR-015-rPET-500,rPET,Leakage,Critical,0.1,ISO 2859-1,II,9102,L,200,0,1,0,Approved,2026-10-23 00:56:53.252,Ana Silva
LOTE-M-SOP-015-4967,WO-6458,2026-10-23,ISBM-007,M-SOP-015,FR-015-rPET-500,rPET,Bubbles,Major,0.65,ISO 2859-1,II,9102,L,200,5,6,1,Approved,2026-10-23 01:22:52.702,Beatriz Costa
LOTE-M-SOP-015-4967,WO-6458,2026-10-23,ISBM-007,M-SOP-015,FR-015-rPET-500,rPET,Black Specks,Minor,1.5,ISO 2859-1,II,9102,L,200,10,11,1,Approved,2026-10-23 18:15:21.388,Ana Silva
LOTE-M-SOP-015-4967,WO-6458,2026-10-23,ISBM-007,M-SOP-015,FR-015-rPET-500,rPET,Stain,Minor,1.5,ISO 2859-1,II,9102,L,200,10,11,3,Approved,2026-10-23 08:23:23.102,Diogo Ferreira
LOTE-M-SOP-015-4967,WO-6458,2026-10-23,ISBM-007,M-SOP-015,FR-015-rPET-500,rPET,Transparency,Minor,1.5,ISO 2859-1,II,9102,L,200,10,11,2,Approved,2026-10-23 17:40:19.309,Diogo Ferreira
LOTE-M-SOP-015-4967,WO-6458,2026-10-23,ISBM-007,M-SOP-015,FR-015-rPET-500,rPET,Color,Minor,1.5,ISO 2859-1,II,9102,L,200,10,11,2,Approved,2026-10-23 12:28:00.563,Carlos Mendes
LOTE-M-SOP-015-4967,WO-6458,2026-10-23,ISBM-007,M-SOP-015,FR-015-rPET-500,rPET,Burr,Major,0.65,ISO 2859-1,II,9102,L,200,5,6,0,Approved,2026-10-23 18:34:01.102,Diogo Ferreira
LOTE-M-SOP-015-4967,WO-6459,2026-10-23,ISBM-007,M-SOP-015,FR-015-rPET-500,rPET,Leakage,Critical,0.1,ISO 2859-1,II,6368,L,200,0,1,0,Approved,2026-10-24 07:11:23.255,Ana Silva
LOTE-M-SOP-015-4967,WO-6459,2026-10-23,ISBM-007,M-SOP-015,FR-015-rPET-500,rPET,Flash,Major,0.65,ISO 2859-1,II,6368,L,200,5,6,1,Approved,2026-10-24 05:12:36.649,Ana Silva
LOTE-M-SOP-015-4967,WO-6459,2026-10-23,ISBM-007,M-SOP-015,FR-015-rPET-500,rPET,Black Specks,Minor,1.5,ISO 2859-1,II,6368,L,200,10,11,4,Approved,2026-10-24 08:35:15.441,Carlos Mendes
LOTE-M-SOP-015-4967,WO-6459,2026-10-23,ISBM-007,M-SOP-015,FR-015-rPET-500,rPET,Stain,Minor,1.5,ISO 2859-1,II,6368,L,200,10,11,0,Approved,2026-10-24 06:45:34.781,Beatriz Costa
LOTE-M-SOP-015-4967,WO-6459,2026-10-23,ISBM-007,M-SOP-015,FR-015-rPET-500,rPET,Transparency,Minor,1.5,ISO 2859-1,II,6368,L,200,10,11,1,Approved,2026-10-24 01:29:12.261,Elena Santos
LOTE-M-SOP-015-4967,WO-6459,2026-10-23,ISBM-007,M-SOP-015,FR-015-rPET-500,rPET,Color,Minor,1.5,ISO 2859-1,II,6368,L,200,10,11,3,Approved,2026-10-24 06:26:34.339,Elena Santos
LOTE-M-SOP-017-4968,WO-6460,2026-10-24,ISBM-007,M-SOP-017,FR-017-HDPE-PCR-600,HDPE-PCR,Leakage,Critical,0.1,ISO 2859-1,II,5498,L,200,0,1,0,Approved,2026-10-24 20:14:34.608,Carlos Mendes
LOTE-M-SOP-017-4968,WO-6460,2026-10-24,ISBM-007,M-SOP-017,FR-017-HDPE-PCR-600,HDPE-PCR,Flash,Major,0.65,ISO 2859-1,II,5498,L,200,5,6,0,Approved,2026-10-24 21:31:55.539,Ana Silva
LOTE-M-SOP-017-4968,WO-6460,2026-10-24,ISBM-007,M-SOP-017,FR-017-HDPE-PCR-600,HDPE-PCR,Bubbles,Major,0.65,ISO 2859-1,II,5498,L,200,5,6,0,Approved,2026-10-24 15:59:19.663,Elena Santos
LOTE-M-SOP-017-4968,WO-6460,2026-10-24,ISBM-007,M-SOP-017,FR-017-HDPE-PCR-600,HDPE-PCR,Stain,Minor,1.5,ISO 2859-1,II,5498,L,200,10,11,2,Approved,2026-10-24 15:28:20.623,Beatriz Costa
LOTE-M-SOP-017-4968,WO-6460,2026-10-24,ISBM-007,M-SOP-017,FR-017-HDPE-PCR-600,HDPE-PCR,Transparency,Minor,1.5,ISO 2859-1,II,5498,L,200,10,11,1,Approved,2026-10-24 15:09:51.558,Diogo Ferreira
LOTE-M-SOP-017-4968,WO-6460,2026-10-24,ISBM-007,M-SOP-017,FR-017-HDPE-PCR-600,HDPE-PCR,Color,Minor,1.5,ISO 2859-1,II,5498,L,200,10,11,3,Approved,2026-10-24 18:22:07.008,Diogo Ferreira
LOTE-M-SOP-017-4968,WO-6461,2026-10-25,ISBM-007,M-SOP-017,FR-017-HDPE-PCR-600,HDPE-PCR,Leakage,Critical,0.1,ISO 2859-1,II,12690,M,315,0,1,0,Approved,2026-10-25 11:35:03.700,Elena Santos
LOTE-M-SOP-017-4968,WO-6461,2026-10-25,ISBM-007,M-SOP-017,FR-017-HDPE-PCR-600,HDPE-PCR,Black Specks,Minor,1.5,ISO 2859-1,II,12690,M,315,14,15,1,Approved,2026-10-25 11:35:18.371,Beatriz Costa
LOTE-M-SOP-017-4968,WO-6461,2026-10-25,ISBM-007,M-SOP-017,FR-017-HDPE-PCR-600,HDPE-PCR,Transparency,Minor,1.5,ISO 2859-1,II,12690,M,315,14,15,2,Approved,2026-10-25 09:56:52.671,Elena Santos
LOTE-M-SOP-017-4968,WO-6461,2026-10-25,ISBM-007,M-SOP-017,FR-017-HDPE-PCR-600,HDPE-PCR,Burr,Major,0.65,ISO 2859-1,II,12690,M,315,7,8,1,Approved,2026-10-25 18:34:07.789,Diogo Ferreira
LOTE-M-SOP-020-4969,WO-6462,2026-10-25,ISBM-007,M-SOP-020,FR-020-rPET-750,rPET,Bubbles,Major,0.65,ISO 2859-1,II,8653,L,200,5,6,0,Approved,2026-10-26 04:08:48.524,Elena Santos
LOTE-M-SOP-020-4969,WO-6462,2026-10-25,ISBM-007,M-SOP-020,FR-020-rPET-750,rPET,Black Specks,Minor,1.5,ISO 2859-1,II,8653,L,200,10,11,0,Approved,2026-10-26 14:12:35.722,Beatriz Costa
LOTE-M-SOP-020-4969,WO-6462,2026-10-25,ISBM-007,M-SOP-020,FR-020-rPET-750,rPET,Stain,Minor,1.5,ISO 2859-1,II,8653,L,200,10,11,3,Approved,2026-10-26 11:19:21.966,Ana Silva
LOTE-M-SOP-020-4969,WO-6462,2026-10-25,ISBM-007,M-SOP-020,FR-020-rPET-750,rPET,Transparency,Minor,1.5,ISO 2859-1,II,8653,L,200,10,11,0,Approved,2026-10-26 06:36:33.794,Elena Santos
LOTE-M-SOP-002-4970,WO-6463,2026-10-26,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Leakage,Critical,0.1,ISO 2859-1,II,3592,L,200,0,1,0,Approved,2026-10-27 05:18:50.515,Beatriz Costa
LOTE-M-SOP-002-4970,WO-6463,2026-10-26,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Flash,Major,0.65,ISO 2859-1,II,3592,L,200,5,6,0,Approved,2026-10-27 03:43:39.652,Elena Santos
LOTE-M-SOP-002-4970,WO-6463,2026-10-26,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Bubbles,Major,0.65,ISO 2859-1,II,3592,L,200,5,6,0,Approved,2026-10-27 10:18:02.608,Elena Santos
LOTE-M-SOP-002-4970,WO-6463,2026-10-26,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Black Specks,Minor,1.5,ISO 2859-1,II,3592,L,200,10,11,0,Approved,2026-10-27 15:40:19.694,Carlos Mendes
LOTE-M-SOP-002-4970,WO-6463,2026-10-26,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Stain,Minor,1.5,ISO 2859-1,II,3592,L,200,10,11,1,Approved,2026-10-27 14:21:03.091,Elena Santos
LOTE-M-SOP-002-4970,WO-6463,2026-10-26,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Transparency,Minor,1.5,ISO 2859-1,II,3592,L,200,10,11,4,Approved,2026-10-27 00:05:49.856,Elena Santos
LOTE-M-SOP-002-4970,WO-6463,2026-10-26,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Burr,Major,0.65,ISO 2859-1,II,3592,L,200,5,6,1,Approved,2026-10-27 10:40:21.986,Elena Santos
LOTE-M-SOP-002-4970,WO-6464,2026-10-27,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Leakage,Critical,0.1,ISO 2859-1,II,6976,L,200,0,1,0,Approved,2026-10-28 06:38:43.989,Diogo Ferreira
LOTE-M-SOP-002-4970,WO-6464,2026-10-27,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Stain,Minor,1.5,ISO 2859-1,II,6976,L,200,10,11,2,Approved,2026-10-27 19:12:44.869,Ana Silva
LOTE-M-SOP-002-4970,WO-6464,2026-10-27,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Transparency,Minor,1.5,ISO 2859-1,II,6976,L,200,10,11,0,Approved,2026-10-27 20:45:57.251,Beatriz Costa
LOTE-M-SOP-002-4970,WO-6464,2026-10-27,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Color,Minor,1.5,ISO 2859-1,II,6976,L,200,10,11,1,Approved,2026-10-27 21:12:44.067,Diogo Ferreira
LOTE-M-SOP-002-4970,WO-6464,2026-10-27,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Burr,Major,0.65,ISO 2859-1,II,6976,L,200,5,6,1,Approved,2026-10-28 00:29:07.216,Beatriz Costa
LOTE-M-SOP-002-4970,WO-6465,2026-10-28,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Flash,Major,0.65,ISO 2859-1,II,5684,L,200,5,6,1,Approved,2026-10-28 22:39:20.131,Diogo Ferreira
LOTE-M-SOP-002-4970,WO-6465,2026-10-28,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Stain,Minor,1.5,ISO 2859-1,II,5684,L,200,10,11,1,Approved,2026-10-28 12:29:25.976,Carlos Mendes
LOTE-M-SOP-002-4970,WO-6465,2026-10-28,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Transparency,Minor,1.5,ISO 2859-1,II,5684,L,200,10,11,0,Approved,2026-10-28 15:22:18.365,Diogo Ferreira
LOTE-M-SOP-002-4970,WO-6465,2026-10-28,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Color,Minor,1.5,ISO 2859-1,II,5684,L,200,10,11,2,Approved,2026-10-28 15:53:30.728,Beatriz Costa
LOTE-M-SOP-017-4971,WO-6466,2026-10-29,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Bubbles,Major,0.65,ISO 2859-1,II,6498,L,200,5,6,0,Approved,2026-10-29 10:03:07.175,Carlos Mendes
LOTE-M-SOP-017-4971,WO-6466,2026-10-29,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Black Specks,Minor,1.5,ISO 2859-1,II,6498,L,200,10,11,2,Approved,2026-10-29 04:23:41.912,Beatriz Costa
LOTE-M-SOP-017-4971,WO-6466,2026-10-29,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Stain,Minor,1.5,ISO 2859-1,II,6498,L,200,10,11,1,Approved,2026-10-29 13:11:35.231,Elena Santos
LOTE-M-SOP-017-4971,WO-6466,2026-10-29,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Color,Minor,1.5,ISO 2859-1,II,6498,L,200,10,11,1,Approved,2026-10-29 06:12:48.801,Ana Silva
LOTE-M-SOP-017-4971,WO-6466,2026-10-29,ISBM-007,M-SOP-017,FR-017-PP-PCR-600,PP-PCR,Burr,Major,0.65,ISO 2859-1,II,6498,L,200,5,6,1,Approved,2026-10-29 12:12:50.639,Beatriz Costa
LOTE-M-SOP-002-4972,WO-6467,2026-10-29,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Bubbles,Major,0.65,ISO 2859-1,II,6543,L,200,5,6,0,Approved,2026-10-30 02:51:37.207,Carlos Mendes
LOTE-M-SOP-002-4972,WO-6467,2026-10-29,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Stain,Minor,1.5,ISO 2859-1,II,6543,L,200,10,11,3,Approved,2026-10-29 23:45:35.992,Diogo Ferreira
LOTE-M-SOP-002-4972,WO-6467,2026-10-29,ISBM-007,M-SOP-002,FR-002-HDPE-PCR-300,HDPE-PCR,Color,Minor,1.5,ISO 2859-1,II,6543,L,200,10,11,2,Approved,2026-10-29 20:15:36.743,Elena Santos
LOTE-M-SOP-017-4973,WO-6468,2026-10-30,ISBM-007,M-SOP-017,FR-017-PP-600,PP,Leakage,Critical,0.1,ISO 2859-1,II,5093,L,200,0,1,0,Approved,2026-10-30 17:47:14.404,Diogo Ferreira
LOTE-M-SOP-017-4973,WO-6468,2026-10-30,ISBM-007,M-SOP-017,FR-017-PP-600,PP,Flash,Major,0.65,ISO 2859-1,II,5093,L,200,5,6,1,Approved,2026-10-30 10:05:39.122,Carlos Mendes
LOTE-M-SOP-017-4973,WO-6468,2026-10-30,ISBM-007,M-SOP-017,FR-017-PP-600,PP,Bubbles,Major,0.65,ISO 2859-1,II,5093,L,200,5,6,0,Approved,2026-10-30 09:49:15.203,Diogo Ferreira
LOTE-M-SOP-017-4973,WO-6468,2026-10-30,ISBM-007,M-SOP-017,FR-017-PP-600,PP,Stain,Minor,1.5,ISO 2859-1,II,5093,L,200,10,11,3,Approved,2026-10-30 15:57:42.036,Carlos Mendes
LOTE-M-SOP-017-4973,WO-6468,2026-10-30,ISBM-007,M-SOP-017,FR-017-PP-600,PP,Transparency,Minor,1.5,ISO 2859-1,II,5093,L,200,10,11,3,Approved,2026-10-30 11:48:36.601,Ana Silva
LOTE-M-SOP-017-4973,WO-6469,2026-10-30,ISBM-007,M-SOP-017,FR-017-PP-600,PP,Flash,Major,0.65,ISO 2859-1,II,7729,L,200,5,6,1,Approved,2026-10-30 20:45:23.273,Carlos Mendes
LOTE-M-SOP-017-4973,WO-6469,2026-10-30,ISBM-007,M-SOP-017,FR-017-PP-600,PP,Bubbles,Major,0.65,ISO 2859-1,II,7729,L,200,5,6,0,Approved,2026-10-31 00:42:04.164,Beatriz Costa
LOTE-M-SOP-017-4973,WO-6469,2026-10-30,ISBM-007,M-SOP-017,FR-017-PP-600,PP,Black Specks,Minor,1.5,ISO 2859-1,II,7729,L,200,10,11,2,Approved,2026-10-30 21:37:56.650,Ana Silva
LOTE-M-SOP-017-4973,WO-6469,2026-10-30,ISBM-007,M-SOP-017,FR-017-PP-600,PP,Burr,Major,0.65,ISO 2859-1,II,7729,L,200,5,6,0,Approved,2026-10-31 05:37:51.610,Carlos Mendes
LOTE-M-SOP-020-4974,WO-6470,2026-10-31,ISBM-007,M-SOP-020,FR-020-rPET-750,rPET,Bubbles,Major,0.65,ISO 2859-1,II,6953,L,200,5,6,1,Approved,2026-10-31 17:00:34.484,Ana Silva
LOTE-M-SOP-020-4974,WO-6470,2026-10-31,ISBM-007,M-SOP-020,FR-020-rPET-750,rPET,Black Specks,Minor,1.5,ISO 2859-1,II,6953,L,200,10,11,1,Approved,2026-11-01 03:41:16.676,Carlos Mendes
LOTE-M-SOP-020-4974,WO-6470,2026-10-31,ISBM-007,M-SOP-020,FR-020-rPET-750,rPET,Color,Minor,1.5,ISO 2859-1,II,6953,L,200,10,11,2,Approved,2026-11-01 03:16:11.390,Ana Silva
LOTE-M-SOP-020-4974,WO-6471,2026-11-01,ISBM-007,M-SOP-020,FR-020-rPET-750,rPET,Color,Minor,1.5,ISO 2859-1,II,6963,L,200,10,11,3,Approved,2026-11-01 10:35:09.145,Carlos Mendes
LOTE-M-SOP-020-4975,WO-6472,2026-11-01,ISBM-007,M-SOP-020,FR-020-PET-750,PET,Leakage,Critical,0.1,ISO 2859-1,II,6252,L,200,0,1,0,Approved,2026-11-02 06:24:50.050,Elena Santos
