SalesOrderId,Date,CustomerId,ProductFamily,Process,ProductId,WorkOrder,LotId,MachineId,ShippedQty,UnitPriceBRL,TotalValueBRL
SO-17478,2025-08-23,CUST-012,Cap,Injection Molding,TF-009-PP-28415,WO-11537,2534222061153774,IM-006,6343,0.0747,473.82
SO-17479,2025-09-01,CUST-001,Cap,Injection Molding,TF-009-PP-28415,WO-11538,2534312061153875,IM-006,6788,0.0514,348.9
SO-17480,2025-08-25,CUST-008,Cap,Injection Molding,TF-009-PP-28415,WO-11539,2534432061153976,IM-006,3586,0.0347,124.43
SO-17481,2025-08-26,CUST-010,Cap,Injection Molding,TF-009-HDPE-28415,WO-11540,2534422061154077,IM-006,3617,0.0703,254.28
SO-17482,2025-08-25,CUST-014,Cap,Injection Molding,TF-009-HDPE-28415,WO-11541,2534532061154178,IM-006,3466,0.0436,151.12
SO-17483,2025-09-03,CUST-010,Cap,Injection Molding,TF-009-HDPE-28415,WO-11542,2534522061154279,IM-006,4892,0.0241,117.9
SO-17484,2025-08-30,CUST-007,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11543,2534612061154380,IM-006,6834,0.0481,328.72
SO-17485,2025-09-02,CUST-007,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11545,2534732061154582,IM-006,4377,0.0492,215.35
SO-17486,2025-08-29,CUST-010,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11546,2535122061154683,IM-006,2918,0.0527,153.78
SO-17487,2025-09-05,CUST-013,Cap,Injection Molding,TF-009-HDPE-28415,WO-11547,2535212061154784,IM-006,7959,0.0868,690.84
SO-17488,2025-08-29,CUST-013,Cap,Injection Molding,TF-009-HDPE-28415,WO-11548,2535222061154885,IM-006,6821,0.0304,207.36
SO-17489,2025-09-09,CUST-001,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11551,2535532061155188,IM-006,7215,0.0721,520.2
SO-17490,2025-09-10,CUST-012,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11552,2535522061155289,IM-006,4781,0.0801,382.96
SO-17491,2025-09-10,CUST-014,Cap,INJECTION MOLDING,TF-006-PP-24415,WO-11554,2535632061155491,IM-006,891,0.0886,78.94
SO-17492,2025-09-07,CUST-003,Cap,Injection Molding,TF-006-PP-24415,WO-11555,2535712061155592,IM-006,4222,0.077,325.09
SO-17493,2025-09-07,CUST-014,Cap,Injection Molding,TF-006-HDPE-24415,WO-11556,2536112061155693,IM-006,1695,0.0307,52.04
SO-17494,2025-09-07,CUST-013,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11558,2536212061155895,IM-006,4381,0.0227,99.45
SO-17495,2025-09-07,CUST-012,Cap,Injection Molding,TF-009-HDPE-28415,WO-11559,2536312061155996,IM-006,1706,0.0897,153.03
SO-17496,2025-09-08,CUST-013,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11560,2536322061156097,IM-006,3612,0.0827,298.71
SO-17497,2025-09-09,CUST-010,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11561,2536432061156198,IM-006,4756,0.0621,295.35
SO-17498,2025-09-10,CUST-006,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11563,2536522061156301,IM-006,7972,0.0674,537.31
SO-17499,2025-09-12,CUST-007,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11564,2536622061156402,IM-006,4197,0.0518,217.4
SO-17500,2025-09-09,CUST-006,Cap,Injection Molding,TF-006-PP-24415,WO-11565,2536732061156503,IM-006,3403,0.034,115.7
SO-17501,2025-09-18,CUST-007,Cap,  Injection Molding  ,TF-006-PP-24415,WO-11571,2537432061157109,IM-006,2112,0.0254,53.64
SO-17502,2025-09-13,CUST-009,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11572,2537422061157210,IM-006,2593,0.0405,105.02
SO-17503,2025-09-18,CUST-002,Cap,INJECTION MOLDING,TF-006-PP-PCR-24415,WO-11573,2537512061157311,IM-006,4683,0.0477,223.38
SO-17504,2025-09-23,CUST-006,Cap,INJECTION MOLDING,TF-009-PP-PCR-28415,WO-11575,2537622061157513,IM-006,6583,0.0204,134.29
SO-17505,2025-09-17,CUST-013,Cap,Injection Molding,TF-009-PP-28415,WO-11576,2537722061157614,IM-006,2976,0.0647,192.55
SO-17506,2025-09-19,CUST-010,Cap,Injection Molding,TF-006-PP-24415,WO-11577,2538112061157715,IM-006,1757,0.0315,55.35
SO-17507,2025-09-24,CUST-004,Cap,Injection Molding,TF-006-PP-24415,WO-11579,2538222061157917,IM-006,4118,0.0685,282.08
SO-17508,2025-09-28,CUST-009,Cap,Injection Molding,TF-006-HDPE-24415,WO-11580,2538322061158018,IM-006,6241,0.0302,188.48
SO-17509,2025-09-20,CUST-009,Cap,Injection Molding,TF-006-HDPE-24415,WO-11581,2538412061158119,IM-006,5140,0.0342,175.79
SO-17510,2025-09-27,CUST-004,Cap,Injection Molding,TF-006-HDPE-24415,WO-11582,2538512061158220,IM-006,5167,0.0756,390.63
SO-17511,2025-09-27,CUST-002,Cap,Injection Molding,TF-009-PP-28415,WO-11586,2539132061158624,IM-006,3328,0.0334,111.16
SO-17512,2025-09-26,CUST-011,Cap,Injection Molding,TF-009-PP-28415,WO-11587,2539122061158725,IM-006,3582,0.0836,299.46
SO-17513,2025-10-04,CUST-005,Cap,Injection Molding,TF-009-PP-28415,WO-11588,2539212061158826,IM-006,9985,0.0542,541.19
SO-17514,2025-10-05,CUST-008,Cap,Injection Molding,TF-009-HDPE-28415,WO-11589,2539332061158927,IM-006,5028,0.0753,378.61
SO-17515,2025-10-03,CUST-001,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11591,2539432061159129,IM-006,3473,0.072,250.06
SO-17516,2025-09-28,CUST-008,Cap,Injection Molding,TF-009-PP-28415,WO-11592,2539422061159230,IM-006,7309,0.0555,405.65
SO-17517,2025-10-06,CUST-013,Cap,  Injection Molding  ,TF-009-PP-28415,WO-11593,2539512061159331,IM-006,6997,0.0786,549.96
SO-17518,2025-10-03,CUST-006,Cap,Injection Molding,TF-009-PP-28415,WO-11594,2539532061159432,IM-006,5177,0.081,419.34
SO-17519,2025-10-01,CUST-011,Cap,Injection Molding,TF-009-PP-28415,WO-11595,2539622061159533,IM-006,5721,0.0479,274.04
SO-17520,2025-10-08,CUST-004,Cap,Injection Molding,TF-009-HDPE-28415,WO-11597,2539722061159735,IM-006,2516,0.032,80.51
SO-17521,2025-10-01,CUST-008,Cap,  Injection Molding  ,TF-009-HDPE-28415,WO-11598,2540112061159836,IM-006,3361,0.0556,186.87
SO-17522,2025-10-03,CUST-001,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11599,2540122061159937,IM-006,2778,0.0644,178.9
SO-17523,2025-10-08,CUST-007,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11600,2540212061160038,IM-006,4622,0.0278,128.49
SO-17524,2025-10-11,CUST-003,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11602,2540312061160240,IM-006,3174,0.0424,134.58
SO-17525,2025-10-10,CUST-008,Cap,Injection Molding,TF-009-PP-28415,WO-11604,2540412061160442,IM-006,1697,0.0563,95.54
SO-17526,2025-10-11,CUST-007,Cap,Injection Molding,TF-009-PP-28415,WO-11605,2540532061160543,IM-006,3165,0.0392,124.07
SO-17527,2025-10-11,CUST-013,Cap,INJECTION MOLDING,TF-009-HDPE-28415,WO-11607,2540632061160745,IM-006,3538,0.0288,101.89
SO-17528,2025-10-10,CUST-004,Cap,Injection Molding,TF-009-HDPE-28415,WO-11608,2540622061160846,IM-006,5813,0.0463,269.14
SO-17529,2025-10-15,CUST-008,Cap,Injection Molding,TF-006-PP-24415,WO-11609,2540722061160947,IM-006,3372,0.0453,152.75
SO-17530,2025-10-07,CUST-010,Cap,Injection Molding,TF-006-PP-24415,WO-11610,2541112061161048,IM-006,1462,0.0763,111.55
SO-17531,2025-10-18,CUST-013,Cap,Injection Molding,TF-006-PP-24415,WO-11611,2541122061161149,IM-006,3300,0.0855,282.15
SO-17532,2025-10-16,CUST-011,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11612,2541212061161250,IM-006,5226,0.0417,217.92
SO-17533,2025-10-17,CUST-007,Cap,Injection Molding,TF-006-HDPE-24415,WO-11614,2541322061161452,IM-006,2344,0.0754,176.74
SO-17534,2025-10-13,CUST-008,Cap,Injection Molding,TF-006-HDPE-24415,WO-11615,2541412061161553,IM-006,3209,0.0864,277.26
SO-17535,2025-10-11,CUST-011,Cap,Injection Molding,TF-009-HDPE-28415,WO-11616,2541532061161654,IM-006,3081,0.0217,66.86
SO-17536,2025-10-20,CUST-012,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11617,2541522061161755,IM-006,4589,0.0619,284.06
SO-17537,2025-10-22,CUST-012,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11618,2541612061161856,IM-006,3877,0.0478,185.32
SO-17538,2025-10-17,CUST-002,Cap,Injection Molding,TF-006-HDPE-24415,WO-11619,2541732061161957,IM-006,2910,0.0788,229.31
SO-17539,2025-10-19,CUST-007,Cap,Injection Molding,TF-009-PP-28415,WO-11620,2541722061162058,IM-006,7936,0.0717,569.01
SO-17540,2025-10-21,CUST-011,Cap,Injection Molding,TF-009-HDPE-28415,WO-11622,2542212061162260,IM-006,4299,0.0766,329.3
SO-17541,2025-10-21,CUST-001,Cap,Injection Molding,TF-009-HDPE-28415,WO-11623,2542312061162361,IM-006,7546,0.0642,484.45
SO-17542,2025-10-19,CUST-012,Cap,Injection Molding,TF-006-HDPE-24415,WO-11624,2542412061162462,IM-006,2450,0.0353,86.48
SO-17543,2025-10-29,CUST-009,Cap,Injection Molding,TF-006-PP-24415,WO-11627,2542632061162765,IM-006,3346,0.0227,75.95
SO-17544,2025-10-30,CUST-013,Cap,injection molding,TF-009-PP-PCR-28415,WO-11628,2542622061162866,IM-006,3744,0.0524,196.19
SO-17545,2025-10-28,CUST-007,Cap,Injection Molding,TF-009-HDPE-28415,WO-11629,2542712061162967,IM-006,7691,0.0262,201.5
SO-17546,2025-10-21,CUST-014,Cap,Injection Molding,TF-006-PP-24415,WO-11630,2543132061163068,IM-006,5851,0.0243,142.18
SO-17547,2025-10-30,CUST-007,Cap,Injection Molding,TF-006-PP-24415,WO-11631,2543132061163169,IM-006,2189,0.0612,133.97
SO-17548,2025-10-27,CUST-014,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11632,2543212061163270,IM-006,9660,0.0414,399.92
SO-17549,2025-10-30,CUST-008,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11634,2543322061163472,IM-006,6565,0.0544,357.14
SO-17550,2025-10-28,CUST-004,Cap,injection molding,TF-006-HDPE-24415,WO-11635,2543422061163573,IM-006,3466,0.0499,172.95
SO-17551,2025-10-25,CUST-006,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11636,2543512061163674,IM-006,1672,0.0316,52.84
SO-17552,2025-10-27,CUST-001,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11637,2543522061163775,IM-006,3865,0.0703,271.71
SO-17553,2025-11-03,CUST-014,Cap,Injection Molding,TF-006-HDPE-24415,WO-11640,2543732061164078,IM-006,3494,0.0648,226.41
SO-17554,2025-11-06,CUST-008,Cap,Injection Molding,TF-006-HDPE-24415,WO-11641,2544122061164179,IM-006,2203,0.0265,58.38
SO-17555,2025-11-04,CUST-011,Cap,Injection Molding,TF-006-HDPE-24415,WO-11642,2544212061164280,IM-006,1070,0.0379,40.55
SO-17556,2025-10-30,CUST-014,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11643,2544332061164381,IM-006,5999,0.021,125.98
SO-17557,2025-11-10,CUST-011,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11644,2544322061164482,IM-006,2468,0.0666,164.37
SO-17558,2025-11-09,CUST-014,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11645,2544412061164583,IM-006,5758,0.0585,336.84
SO-17559,2025-11-09,CUST-011,Cap,  Injection Molding  ,TF-006-PP-PCR-24415,WO-11646,2544532061164684,IM-006,5084,0.0381,193.7
SO-17560,2025-11-02,CUST-005,Cap,Injection Molding,TF-006-HDPE-24415,WO-11647,2544522061164785,IM-006,1995,0.077,153.62
SO-17561,2025-11-09,CUST-008,Cap,Injection Molding,TF-006-HDPE-24415,WO-11649,2544712061164987,IM-006,3156,0.0214,67.54
SO-17562,2025-11-11,CUST-010,Cap,Injection Molding,TF-006-PP-24415,WO-11650,2545132061165088,IM-006,2182,0.0359,78.33
SO-17563,2025-11-12,CUST-008,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11651,2545122061165189,IM-006,4158,0.0333,138.46
SO-17564,2025-11-07,CUST-008,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11653,2545332061165391,IM-006,4359,0.0389,169.57
SO-17565,2025-11-16,CUST-006,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11654,2545322061165492,IM-006,5709,0.0672,383.64
SO-17566,2025-11-14,CUST-009,Cap,Injection Molding,TF-006-HDPE-24415,WO-11655,2545412061165593,IM-006,1772,0.07,124.04
SO-17567,2025-11-09,CUST-005,Cap,Injection Molding,TF-006-HDPE-24415,WO-11656,2545422061165694,IM-006,2804,0.0894,250.68
SO-17568,2025-11-11,CUST-013,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11657,2545512061165795,IM-006,5589,0.0747,417.5
SO-17569,2025-11-14,CUST-013,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11659,2545732061165997,IM-006,5755,0.0357,205.45
SO-17570,2025-11-18,CUST-011,Cap,Injection Molding,TF-009-HDPE-28415,WO-11661,2546132061166199,IM-006,6451,0.0235,151.6
SO-17571,2025-11-18,CUST-005,Cap,injection molding,TF-009-HDPE-28415,WO-11662,2546122061166201,IM-006,6149,0.0801,492.53
SO-17572,2025-11-22,CUST-013,Cap,Injection Molding,TF-009-HDPE-28415,WO-11663,2546222061166302,IM-006,2176,0.0344,74.85
SO-17573,2025-11-22,CUST-010,Cap,Injection Molding,TF-006-HDPE-24415,WO-11664,2546332061166403,IM-006,2884,0.042,121.13
SO-17574,2025-11-17,CUST-008,Cap,Injection Molding,TF-006-HDPE-24415,WO-11665,2546322061166504,IM-006,4337,0.0358,155.26
SO-17575,2025-11-19,CUST-007,Cap,Injection Molding,TF-006-PP-24415,WO-11667,2546532061166706,IM-006,5127,0.0493,252.76
SO-17576,2025-11-19,CUST-003,Cap,Injection Molding,TF-006-PP-24415,WO-11668,2546522061166807,IM-006,2915,0.0403,117.47
SO-17577,2025-11-21,CUST-013,Cap,Injection Molding,TF-009-HDPE-28415,WO-11672,2547112061167211,IM-006,3599,0.0613,220.62
SO-17578,2025-11-20,CUST-012,Cap,Injection Molding,TF-009-HDPE-28415,WO-11674,2547222061167413,IM-006,5602,0.0486,272.26
SO-17579,2025-11-26,CUST-007,Cap,Injection Molding,TF-009-PP-28415,WO-11675,2547322061167514,IM-006,4359,0.0324,141.23
SO-17580,2025-11-23,CUST-011,Cap,Injection Molding,TF-009-PP-28415,WO-11676,2547422061167615,IM-006,6459,0.0675,435.98
SO-17581,2025-11-23,CUST-014,Cap,Injection Molding,TF-009-PP-28415,WO-11677,2547512061167716,IM-006,6905,0.0796,549.64
SO-17582,2025-12-02,CUST-004,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11678,2547632061167817,IM-006,2426,0.0434,105.29
SO-17583,2025-11-28,CUST-006,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11679,2547622061167918,IM-006,5159,0.0837,431.81
SO-17584,2025-11-26,CUST-014,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11680,2547722061168019,IM-006,2492,0.0498,124.1
SO-17585,2025-11-28,CUST-010,Cap,Injection Molding,TF-006-HDPE-24415,WO-11681,2548132061168120,IM-006,1967,0.0866,170.34
SO-17586,2025-11-29,CUST-009,Cap,Injection Molding,TF-006-HDPE-24415,WO-11682,2548122061168221,IM-006,3442,0.0779,268.13
SO-17587,2025-12-02,CUST-003,Cap,Injection Molding,TF-006-HDPE-24415,WO-11683,2548212061168322,IM-006,2893,0.047,135.97
SO-17588,2025-11-29,CUST-003,Cap,Injection Molding,TF-009-PP-28415,WO-11684,2548312061168423,IM-006,5273,0.0308,162.41
SO-17589,2025-11-29,CUST-005,Cap,Injection Molding,TF-009-PP-28415,WO-11685,2548332061168524,IM-006,1893,0.0818,154.85
SO-17590,2025-12-03,CUST-006,Cap,  Injection Molding  ,TF-009-PP-28415,WO-11688,2548532061168827,IM-006,6635,0.0774,513.55
SO-17591,2025-12-08,CUST-005,Cap,Injection Molding,TF-006-HDPE-24415,WO-11690,2548622061169029,IM-006,4223,0.0777,328.13
SO-17592,2025-12-07,CUST-010,Cap,Injection Molding,TF-006-HDPE-24415,WO-11691,2548732061169130,IM-006,5579,0.0595,331.95
SO-17593,2025-12-10,CUST-006,Cap,Injection Molding,TF-009-PP-28415,WO-11692,2549132061169231,IM-006,3763,0.0887,333.78
SO-17594,2025-12-03,CUST-011,Cap,Injection Molding,TF-009-PP-28415,WO-11693,2549122061169332,IM-006,7079,0.0791,559.95
SO-17595,2025-12-11,CUST-002,Cap,INJECTION MOLDING,TF-009-PP-28415,WO-11696,2549322061169635,IM-006,5534,0.0563,311.56
SO-17596,2025-12-16,CUST-009,Cap,Injection Molding,TF-006-HDPE-24415,WO-11697,2549412061169736,IM-006,2461,0.0537,132.16
SO-17597,2025-12-07,CUST-013,Cap,injection molding,TF-006-HDPE-24415,WO-11698,2549512061169837,IM-006,3714,0.0417,154.87
SO-17598,2025-12-09,CUST-005,Cap,Injection Molding,TF-006-PP-24415,WO-11700,2549622061170039,IM-006,3425,0.035,119.88
SO-17599,2025-12-16,CUST-013,Cap,Injection Molding,TF-009-PP-28415,WO-11702,2550122061170241,IM-006,4170,0.0323,134.69
SO-17600,2025-12-20,CUST-011,Cap,Injection Molding,TF-009-PP-28415,WO-11703,2550232061170342,IM-006,6173,0.0715,441.37
SO-17601,2025-12-12,CUST-003,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11705,2550312061170544,IM-006,3095,0.0743,229.96
SO-17602,2025-12-13,CUST-013,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11706,2550322061170645,IM-006,1353,0.0706,95.52
SO-17603,2025-12-16,CUST-001,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11707,2550412061170746,IM-006,1232,0.0663,81.68
SO-17604,2025-12-15,CUST-014,Cap,Injection Molding,TF-006-HDPE-24415,WO-11708,2550532061170847,IM-006,3638,0.0717,260.84
SO-17605,2025-12-15,CUST-014,Cap,Injection Molding,TF-006-HDPE-24415,WO-11709,2550522061170948,IM-006,4969,0.053,263.36
SO-17606,2025-12-22,CUST-008,Cap,Injection Molding,TF-006-HDPE-24415,WO-11710,2550612061171049,IM-006,2655,0.0695,184.52
SO-17607,2025-12-16,CUST-007,Cap,Injection Molding,TF-006-PP-24415,WO-11711,2550622061171150,IM-006,2162,0.0412,89.07
SO-17608,2025-12-24,CUST-013,Cap,Injection Molding,TF-006-PP-24415,WO-11712,2550712061171251,IM-006,3429,0.0361,123.79
SO-17609,2025-12-18,CUST-005,Cap,Injection Molding,TF-006-HDPE-24415,WO-11713,2551132061171352,IM-006,1439,0.0255,36.69
SO-17610,2025-12-27,CUST-006,Cap,INJECTION MOLDING,TF-006-HDPE-24415,WO-11714,2551132061171453,IM-006,4575,0.0416,190.32
SO-17611,2025-12-20,CUST-005,Cap,Injection Molding,TF-006-HDPE-24415,WO-11715,2551222061171554,IM-006,2012,0.0875,176.05
SO-17612,2025-12-24,CUST-011,Cap,Injection Molding,TF-006-HDPE-24415,WO-11716,2551332061171655,IM-006,1933,0.0248,47.94
SO-17613,2025-12-28,CUST-012,Cap,injection molding,TF-009-PP-PCR-28415,WO-11717,2551432061171756,IM-006,4994,0.0814,406.51
SO-17614,2025-12-22,CUST-012,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11718,2551422061171857,IM-006,3608,0.0228,82.26
SO-17615,2025-12-26,CUST-012,Cap,Injection Molding,TF-009-PP-28415,WO-11719,2551512061171958,IM-006,3280,0.0746,244.69
SO-17616,2025-12-27,CUST-008,Cap,Injection Molding,TF-009-PP-28415,WO-11720,2551522061172059,IM-006,7630,0.0862,657.71
SO-17617,2025-12-29,CUST-003,Cap,INJECTION MOLDING,TF-009-PP-28415,WO-11723,2552132061172362,IM-006,5118,0.0605,309.64
SO-17618,2026-01-03,CUST-011,Cap,Injection Molding,TF-006-HDPE-24415,WO-11724,2552122061172463,IM-006,5051,0.041,207.09
SO-17619,2025-12-27,CUST-013,Cap,Injection Molding,TF-006-HDPE-24415,WO-11725,2552212061172564,IM-006,2801,0.0318,89.07
SO-17620,2025-12-30,CUST-013,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11726,2552332061172665,IM-006,5086,0.0234,119.01
SO-17621,2026-01-04,CUST-001,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11727,2552332061172766,IM-006,3564,0.0222,79.12
SO-17622,2026-01-03,CUST-010,Cap,  Injection Molding  ,TF-006-PP-PCR-24415,WO-11728,2552412061172867,IM-006,4442,0.0496,220.32
SO-17623,2026-01-02,CUST-014,Cap,Injection Molding,TF-009-PP-28415,WO-11729,2552532061172968,IM-006,2847,0.0713,202.99
SO-17624,2026-01-02,CUST-010,Cap,Injection Molding,TF-009-PP-28415,WO-11730,2552522061173069,IM-006,2799,0.0755,211.32
SO-17625,2025-12-30,CUST-007,Cap,Injection Molding,TF-009-PP-28415,WO-11731,2552632061173170,IM-006,5321,0.0508,270.31
SO-17626,2026-01-03,CUST-007,Cap,injection molding,TF-009-HDPE-28415,WO-11732,2552632061173271,IM-006,5338,0.0808,431.31
SO-17627,2026-01-07,CUST-012,Cap,Injection Molding,TF-009-HDPE-28415,WO-11733,2552722061173372,IM-006,3214,0.031,99.63
SO-17628,2026-01-06,CUST-004,Cap,Injection Molding,TF-006-PP-24415,WO-11734,2501112061173473,IM-006,3915,0.058,227.07
SO-17629,2026-01-02,CUST-010,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11735,2501232061173574,IM-006,3189,0.0502,160.09
SO-17630,2026-01-04,CUST-004,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11736,2501332061173675,IM-006,3853,0.0613,236.19
SO-17631,2026-01-12,CUST-010,Cap,Injection Molding,TF-009-HDPE-28415,WO-11737,2501322061173776,IM-006,2533,0.0352,89.16
SO-17632,2026-01-05,CUST-002,Cap,INJECTION MOLDING,TF-009-HDPE-28415,WO-11738,2601422061173877,IM-006,4758,0.0585,278.34
SO-17633,2026-01-04,CUST-009,Cap,Injection Molding,TF-009-HDPE-28415,WO-11739,2601512061173978,IM-006,3576,0.0233,83.32
SO-17634,2026-01-14,CUST-007,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11740,2601522061174079,IM-006,6530,0.0835,545.25
SO-17635,2026-01-11,CUST-013,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11741,2601612061174180,IM-006,3537,0.0431,152.44
SO-17636,2026-01-10,CUST-013,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11742,2601732061174281,IM-006,4670,0.0316,147.57
SO-17637,2026-01-16,CUST-013,Cap,Injection Molding,TF-009-PP-28415,WO-11743,2601712061174382,IM-006,3274,0.0655,214.45
SO-17638,2026-01-15,CUST-012,Cap,Injection Molding,TF-009-PP-28415,WO-11744,2602112061174483,IM-006,4579,0.0755,345.71
SO-17639,2026-01-15,CUST-008,Cap,Injection Molding,TF-009-PP-28415,WO-11745,2602232061174584,IM-006,7839,0.0466,365.3
SO-17640,2026-01-15,CUST-013,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11748,2602432061174887,IM-006,2283,0.0369,84.24
SO-17641,2026-01-19,CUST-010,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11749,2602422061174988,IM-006,3368,0.0476,160.32
SO-17642,2026-01-18,CUST-003,Cap,Injection Molding,TF-006-HDPE-24415,WO-11751,2602522061175190,IM-006,2478,0.0628,155.62
SO-17643,2026-01-17,CUST-005,Cap,Injection Molding,TF-006-HDPE-24415,WO-11752,2602612061175291,IM-006,6683,0.0772,515.93
SO-17644,2026-01-17,CUST-013,Cap,Injection Molding,TF-009-HDPE-28415,WO-11753,2602712061175392,IM-006,3182,0.0432,137.46
SO-17645,2026-01-15,CUST-013,Cap,Injection Molding,TF-009-HDPE-28415,WO-11754,2602722061175493,IM-006,5300,0.0438,232.14
SO-17646,2026-01-20,CUST-014,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11755,2603122061175594,IM-006,4904,0.051,250.1
SO-17647,2026-01-24,CUST-007,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11756,2603212061175695,IM-006,2411,0.031,74.74
SO-17648,2026-01-22,CUST-014,Cap,Injection Molding,TF-009-PP-28415,WO-11757,2603232061175796,IM-006,6448,0.077,496.5
SO-17649,2026-01-24,CUST-006,Cap,Injection Molding,TF-009-PP-28415,WO-11759,2603412061175998,IM-006,3990,0.082,327.18
SO-17650,2026-01-21,CUST-006,Cap,Injection Molding,TF-009-PP-28415,WO-11760,2603422061176099,IM-006,3955,0.0614,242.84
SO-17651,2026-01-28,CUST-001,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11761,2603522061176101,IM-006,2810,0.0729,204.85
SO-17652,2026-01-24,CUST-012,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11763,2603732061176303,IM-006,3011,0.0342,102.98
SO-17653,2026-01-23,CUST-001,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11765,2604112061176505,IM-006,2587,0.0766,198.16
SO-17654,2026-01-23,CUST-011,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11766,2604232061176606,IM-006,3275,0.0478,156.55
SO-17655,2026-01-25,CUST-003,Cap,Injection Molding,TF-006-PP-24415,WO-11767,2604222061176707,IM-006,1811,0.0302,54.69
SO-17656,2026-01-23,CUST-010,Cap,Injection Molding,TF-006-PP-24415,WO-11768,2604312061176808,IM-006,4658,0.0479,223.12
SO-17657,2026-01-29,CUST-012,Cap,Injection Molding,TF-006-PP-24415,WO-11769,2604432061176909,IM-006,2556,0.0692,176.88
SO-17658,2026-01-27,CUST-002,Cap,Injection Molding,TF-006-HDPE-24415,WO-11771,2604512061177111,IM-006,2947,0.0371,109.33
SO-17659,2026-01-27,CUST-002,Cap,Injection Molding,TF-006-HDPE-24415,WO-11773,2604622061177313,IM-006,1701,0.0421,71.61
SO-17660,2026-01-28,CUST-010,Cap,Injection Molding,TF-006-HDPE-24415,WO-11774,2604732061177414,IM-006,3070,0.0249,76.44
SO-17661,2026-02-01,CUST-014,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11775,2605132061177515,IM-006,3735,0.0211,78.81
SO-17662,2026-02-03,CUST-006,Cap,Injection Molding,TF-006-PP-PCR-24415,WO-11776,2605122061177616,IM-006,4815,0.0265,127.6
SO-17663,2026-02-05,CUST-001,Cap,Injection Molding,TF-009-PP-PCR-28415,WO-11778,2605312061177818,IM-006,4362,0.0774,337.62
SO-17664,2026-02-06,CUST-011,Cap,Injection Molding,TF-006-HDPE-24415,WO-11779,2605322061177919,IM-006,2019,0.021,42.4
SO-17665,2026-02-09,CUST-008,Cap,injection molding,TF-006-HDPE-24415,WO-11780,2605422061178020,IM-006,1974,0.032,63.17
SO-17666,2026-02-07,CUST-007,Cap,Injection Molding,TF-006-HDPE-24415,WO-11781,2605532061178121,IM-006,3172,0.0567,179.85
SO-17667,2026-02-02,CUST-005,Cap,  Injection Molding  ,TF-009-PP-28415,WO-11782,2605522061178222,IM-006,6737,0.0474,319.33
