Date,Process,MachineId,ToolId,WorkOrder,ProductId,ProductBatch,StartTime,EndTime,PlannedQty,ProducedQty,RejectedQty,OperatorId,IsRedo,RedoOfBatch
2026-05-20,Hot Foil Stamping,HF-001,RS-HF-001,WO-15519,FR-015-PETG-500,LOTE-SK-M-SOP-015-4841,22:35:24,02:20:47,1810,1601,45,OP-HF-001,False,
2026-05-27,Hot Foil Stamping,HF-002,RS-HF-002,WO-15522,FR-015-HDPE-500,LOTE-SK-M-SOP-015-4847,16:38:07,21:24:10,2290,1833,70,OP-HF-001,False,
2026-05-28,Hot Foil Stamping,HF-002,RS-HF-002,WO-15523,FR-015-HDPE-500,LOTE-SK-M-SOP-015-4847,08:16:48,13:04:22,2399,2145,66,OP-HF-002,False,
2026-05-29,Hot Foil Stamping,HF-002,RS-HF-002,WO-15524,FR-015-HDPE-500,LOTE-SK-M-SOP-015-4847,08:47:18,23:10:53,6727,4994,144,OP-HF-002,False,
2026-06-02,Hot Foil Stamping,HF-001,RS-HF-001,WO-15525,FR-015-PETG-500,LOTE-SK-M-SOP-015-4851,11:42:10,20:58:44,4082,2986,87,OP-HF-001,False,
2026-06-15,Hot Foil Stamping,HF-002,RS-HF-002,WO-15527,FR-015-rPET-500,LOTE-SK-M-SOP-015-4862,17:03:36,04:02:40,5611,4989,137,OP-HF-002,False,
2026-06-15,Hot Foil Stamping,HF-002,RS-HF-002,WO-15528,FR-015-rPET-500,LOTE-SK-M-SOP-015-4862,06:42:36,12:30:43,2357,1560,43,OP-HF-002,False,
2026-06-24,Hot Foil Stamping,HF-001,RS-HF-001,WO-15530,FR-015-HDPE-500,LOTE-SK-M-SOP-015-4870,21:43:22,05:56:04,3568,2520,83,OP-HF-001,False,
2026-06-24,Hot Foil Stamping,HF-001,RS-HF-001,WO-15531,FR-015-HDPE-500,LOTE-SK-M-SOP-015-4870,17:42:08,02:27:49,4341,3767,152,OP-HF-002,False,
2026-06-25,Hot Foil Stamping,HF-001,RS-HF-001,WO-15532,FR-015-PETG-500,LOTE-SK-M-SOP-015-4871,12:48:51,23:52:31,5670,5242,133,OP-HF-002,False,
2026-06-30,Hot Foil Stamping,HF-001,RS-HF-001,WO-15533,FR-015-rPET-500,LOTE-SK-M-SOP-015-4876,15:51:26,02:43:31,4538,3521,132,OP-HF-002,False,
2026-07-01,Hot Foil Stamping,HF-001,RS-HF-001,WO-15534,FR-015-rPET-500,LOTE-SK-M-SOP-015-4876,14:38:51,01:51:56,5599,5091,182,OP-HF-001,False,
2026-07-11,Hot Foil Stamping,HF-001,RS-HF-001,WO-15535,FR-015-PETG-500,LOTE-SK-M-SOP-015-4884,02:30:46,17:52:56,7904,6812,333,OP-HF-001,False,
2026-07-17,Hot Foil Stamping,HF-001,RS-HF-001,WO-15539,FR-015-rPET-500,LOTE-SK-M-SOP-015-4888,02:19:58,12:43:02,5235,4442,150,OP-HF-001,False,
2026-07-18,Hot Foil Stamping,HF-001,RS-HF-001,WO-15540,FR-015-rPET-500,LOTE-SK-M-SOP-015-4888,02:17:53,16:55:21,6445,5469,178,OP-HF-001,False,
2026-07-18,Hot Foil Stamping,HF-001,RS-HF-001,WO-15541,FR-015-rPET-500,LOTE-SK-M-SOP-015-4888,02:12:18,10:14:03,3506,2737,87,OP-HF-001,False,
2026-07-20,Hot Foil Stamping,HF-002,RS-HF-002,WO-15542,FR-015-PETG-500,LOTE-SK-M-SOP-015-4890,22:58:38,08:33:41,3518,1797,45,OP-HF-001,False,
2026-07-28,Hot Foil Stamping,HF-001,RS-HF-001,WO-15544,FR-015-HDPE-500,LOTE-SK-M-SOP-015-4897,13:33:21,22:49:12,4583,4048,81,OP-HF-001,False,
2026-08-07,Hot Foil Stamping,HF-002,RS-HF-002,WO-15546,FR-015-HDPE-500,LOTE-SK-M-SOP-015-4907,21:35:39,10:25:34,4787,3019,103,OP-HF-001,False,
2026-08-11,Hot Foil Stamping,HF-001,RS-HF-001,WO-15547,FR-015-rPET-500,LOTE-SK-M-SOP-015-4910,08:53:24,17:25:28,4288,4115,124,OP-HF-002,False,
2026-08-15,Hot Foil Stamping,HF-002,RS-HF-002,WO-15548,FR-015-rPET-500,LOTE-SK-M-SOP-015-4914,15:46:03,06:43:24,7524,6478,171,OP-HF-001,False,
2026-08-16,hot foil stamping,HF-002,RS-HF-002,WO-15549,FR-015-rPET-500,LOTE-SK-M-SOP-015-4914,05:26:30,11:45:30,3209,2524,84,OP-HF-001,False,
2026-08-22,Hot Foil Stamping,HF-001,RS-HF-001,WO-15550,FR-015-PETG-500,LOTE-SK-M-SOP-015-4918,01:55:05,12:10:26,4400,2881,114,OP-HF-001,False,
2026-08-21,Hot Foil Stamping,HF-001,RS-HF-001,WO-15551,FR-015-PETG-500,LOTE-SK-M-SOP-015-4918,14:47:27,00:56:39,4894,3628,108,OP-HF-002,False,
2026-08-25,Hot Foil Stamping,HF-001,RS-HF-001,WO-15552,FR-015-PETG-500,LOTE-SK-M-SOP-015-4921,15:45:19,23:35:16,3083,1890,65,OP-HF-001,False,
2026-08-26,Hot Foil Stamping,HF-001,RS-HF-001,WO-15553,FR-015-PETG-500,LOTE-SK-M-SOP-015-4921,08:46:30,22:14:39,6851,5869,226,OP-HF-001,False,
2026-09-06,Hot Foil Stamping,HF-002,RS-HF-002,WO-15554,FR-017-rPET-600,LOTE-SK-M-SOP-017-4928,10:48:00,18:09:41,3676,3253,68,OP-HF-002,False,
2026-09-08,hot foil stamping,HF-001,RS-HF-001,WO-15555,FR-015-HDPE-500,LOTE-SK-M-SOP-015-4931,17:05:42,04:41:28,5965,5730,291,OP-HF-002,False,
2026-09-09,Hot Foil Stamping,HF-001,RS-HF-001,WO-15556,FR-015-HDPE-500,LOTE-SK-M-SOP-015-4931,12:48:44,00:39:41,5941,4922,191,OP-HF-002,False,
2026-09-09,Hot Foil Stamping,HF-001,RS-HF-001,WO-15557,FR-015-HDPE-500,LOTE-SK-M-SOP-015-4931,20:54:17,09:53:48,5651,4037,298,OP-HF-001,False,
2026-09-10,Hot Foil Stamping,HF-001,RS-HF-001,WO-15558,FR-015-HDPE-500,LOTE-SK-M-SOP-015-4932,11:17:57,02:23:46,7691,6162,212,OP-HF-002,False,
2026-09-10,Hot Foil Stamping,HF-001,RS-HF-001,WO-15559,FR-015-HDPE-500,LOTE-SK-M-SOP-015-4932,23:50:34,22:00:21,7209,2441,89,OP-HF-002,False,
2026-09-12,Hot Foil Stamping,HF-001,RS-HF-001,WO-15560,FR-015-HDPE-500,LOTE-SK-M-SOP-015-4932,11:32:49,22:06:21,5395,4266,174,OP-HF-001,False,
2026-09-15,Hot Foil Stamping,HF-002,RS-HF-002,WO-15561,FR-015-PETG-500,LOTE-SK-M-SOP-015-4936,09:45:42,21:00:39,5725,4557,116,OP-HF-001,False,
2026-09-16,Hot Foil Stamping,HF-001,RS-HF-001,WO-15562,FR-017-rPET-600,LOTE-SK-M-SOP-017-4938,11:47:15,21:08:52,4495,3504,123,OP-HF-001,False,
2026-09-17,Hot Foil Stamping,HF-001,RS-HF-001,WO-15563,FR-017-rPET-600,LOTE-SK-M-SOP-017-4938,12:16:08,01:00:07,6356,5111,209,OP-HF-001,False,
2026-09-17,Hot Foil Stamping,HF-002,RS-HF-002,WO-15564,FR-015-HDPE-500,LOTE-SK-M-SOP-015-4939,15:02:16,23:16:40,2218,142,5,OP-HF-002,False,
2026-09-18,Hot Foil Stamping,HF-002,RS-HF-002,WO-15565,FR-015-HDPE-500,LOTE-SK-M-SOP-015-4939,18:14:50,13:31:19,6693,3143,127,OP-HF-002,False,
2026-09-19,Hot Foil Stamping,HF-002,RS-HF-002,WO-15566,FR-015-HDPE-500,LOTE-SK-M-SOP-015-4939,19:22:56,04:58:43,4735,4341,161,--,False,
2026-09-20,Hot Foil Stamping,HF-002,RS-HF-002,WO-15567,FR-017-rPET-600,LOTE-SK-M-SOP-017-4940,03:52:50,18:19:12,7152,6214,197,OP-HF-002,False,
2026-09-21,Hot Foil Stamping,HF-001,RS-HF-001,WO-15568,FR-017-rPET-600,LOTE-SK-M-SOP-017-4942,11:59:04,04:31:01,8424,7368,241,OP-HF-002,False,
2026-10-01,Hot Foil Stamping,HF-001,RS-HF-001,WO-15569,FR-017-rPET-600,LOTE-SK-M-SOP-017-4949,21:18:00,09:53:11,6349,5117,256,OP-HF-001,False,
2026-10-02,Hot Foil Stamping,HF-001,RS-HF-001,WO-15570,FR-017-rPET-600,LOTE-SK-M-SOP-017-4949,20:16:24,06:49:20,4694,3575,184,OP-HF-001,False,
2026-10-03,Hot Foil Stamping,HF-001,RS-HF-001,WO-15571,FR-017-rPET-600,LOTE-SK-M-SOP-017-4949,17:37:49,08:37:19,6410,4373,216,OP-HF-002,False,
2026-10-08,Hot Foil Stamping,HF-002,RS-HF-002,WO-15572,FR-015-rPET-500,LOTE-SK-M-SOP-015-4953,06:45:36,23:49:14,7328,5338,125,---,False,
2026-10-15,Hot Foil Stamping,HF-001,RS-HF-001,WO-15575,FR-015-rPET-500,LOTE-SK-M-SOP-015-4960,07:54:02,19:20:47,4984,3476,97,OP-HF-002,False,
2026-10-15,Hot Foil Stamping,HF-002,RS-HF-002,WO-15576,FR-015-HDPE-500,LOTE-SK-M-SOP-015-4961,15:49:25,05:21:45,5489,3126,114,OP-HF-002,False,
2026-10-16,Hot Foil Stamping,HF-002,RS-HF-002,WO-15577,FR-015-HDPE-500,LOTE-SK-M-SOP-015-4961,09:00:19,00:39:31,7942,7246,160,OP-HF-001,False,
2026-10-20,Hot Foil Stamping,HF-002,RS-HF-002,WO-15578,FR-015-HDPE-500,LOTE-SK-M-SOP-015-4964,18:28:38,02:08:06,3604,3075,107,OP-HF-002,False,
2026-10-24,Hot Foil Stamping,HF-002,RS-HF-002,WO-15579,FR-015-rPET-500,LOTE-SK-M-SOP-015-4967,09:17:43,06:59:03,8945,5618,145,OP-HF-001,False,
2026-10-25,Hot Foil Stamping,HF-002,RS-HF-002,WO-15580,FR-015-rPET-500,LOTE-SK-M-SOP-015-4967,15:56:55,07:24:09,6250,4407,189,OP-HF-001,False,
2026-11-07,Hot Foil Stamping,HF-002,RS-HF-002,WO-15584,FR-015-rPET-500,LOTE-SK-M-SOP-015-4978,02:06:51,10:24:43,3991,3159,87,,False,
2026-11-06,Hot Foil Stamping,HF-002,RS-HF-002,WO-15585,FR-017-rPET-600,LOTE-SK-M-SOP-017-4979,22:12:11,12:07:57,7206,6665,194,OP-HF-002,False,
2026-11-08,Hot Foil Stamping,HF-002,RS-HF-002,WO-15586,FR-017-rPET-600,LOTE-SK-M-SOP-017-4979,01:19:12,20:48:24,8880,7335,194,OP-HF-001,False,
2026-11-08,Hot Foil Stamping,HF-002,RS-HF-002,WO-15587,FR-017-rPET-600,LOTE-SK-M-SOP-017-4979,17:22:13,13:04:50,9080,7604,258,OP-HF-001,False,
2026-11-10,Hot Foil Stamping,HF-001,RS-HF-001,WO-15588,FR-015-HDPE-500,LOTE-SK-M-SOP-015-4981,05:32:31,11:02:39,2127,1155,48,OP-HF-001,False,
2026-11-11,Hot Foil Stamping,HF-001,RS-HF-001,WO-15589,FR-015-HDPE-500,LOTE-SK-M-SOP-015-4981,12:53:39,22:27:41,4834,3950,136,OP-HF-002,False,
2026-11-17,Hot Foil Stamping,HF-001,RS-HF-001,WO-15590,FR-015-PETG-500,LOTE-SK-M-SOP-015-4987,03:37:19,13:08:35,4635,3622,138,OP-HF-002,False,
2026-11-17,Hot Foil Stamping,HF-001,RS-HF-001,WO-15591,FR-015-PETG-500,LOTE-SK-M-SOP-015-4987,11:33:44,20:07:14,4377,4052,192,OP-HF-002,False,
2026-11-20,HOT FOIL STAMPING,HF-002,RS-HF-002,WO-15592,FR-017-rPET-600,LOTE-SK-M-SOP-017-4990,10:55:25,00:27:50,6797,6622,162,OP-HF-002,False,
2026-11-24,Hot Foil Stamping,HF-002,RS-HF-002,WO-15593,FR-015-rPET-500,LOTE-SK-M-SOP-015-4994,23:07:56,05:21:13,3098,2378,71,OP-HF-001,False,
2026-11-24,Hot Foil Stamping,HF-002,RS-HF-002,WO-15594,FR-015-rPET-500,LOTE-SK-M-SOP-015-4994,19:22:49,08:51:03,5549,3733,134,OP-HF-002,False,
2026-12-03,Hot Foil Stamping,HF-001,RS-HF-001,WO-15595,FR-017-rPET-600,LOTE-SK-M-SOP-017-5001,04:44:06,04:14:06,11455,8402,323,OP-HF-001,False,
2026-12-03,HOT FOIL STAMPING,HF-001,RS-HF-001,WO-15596,FR-017-rPET-600,LOTE-SK-M-SOP-017-5001,12:04:40,02:25:53,7249,6422,139,OP-HF-001,False,
2026-12-16,Hot Foil Stamping,HF-002,RS-HF-002,WO-15600,FR-015-HDPE-500,LOTE-SK-M-SOP-015-5011,08:56:56,00:19:22,5452,2624,72,OP-HF-002,False,
2026-12-18,Hot Foil Stamping,HF-001,RS-HF-001,WO-15601,FR-015-HDPE-500,LOTE-SK-M-SOP-015-5015,20:35:48,08:17:31,5872,5487,186,OP-HF-002,False,
2026-12-19,Hot Foil Stamping,HF-001,RS-HF-001,WO-15602,FR-015-HDPE-500,LOTE-SK-M-SOP-015-5015,23:05:33,11:23:55,6238,5661,179,OP-HF-001,False,
2026-12-26,Hot Foil Stamping,HF-002,RS-HF-002,WO-15606,FR-015-rPET-500,LOTE-SK-M-SOP-015-5020,23:19:17,12:55:33,6262,4979,129,OP-HF-002,False,
2026-12-27,  Hot Foil Stamping  ,HF-002,RS-HF-002,WO-15607,FR-015-rPET-500,LOTE-SK-M-SOP-015-5020,20:10:28,10:15:24,6359,4476,124,OP-HF-001,False,
2026-12-27,Hot Foil Stamping,HF-002,RS-HF-002,WO-15608,FR-015-rPET-500,LOTE-SK-M-SOP-015-5020,11:32:28,20:40:12,3157,1476,35,OP-HF-001,False,
2025-07-03,Hot Foil Stamping,HF-002,RS-HF-002,WO-15612,FR-022-PP-PCR-1000,LOTE-SK-M-SOP-022-5026,07:21:30,18:05:37,4891,3769,97,OP-HF-002,False,
2025-07-03,  Hot Foil Stamping  ,HF-001,RS-HF-001,WO-15613,FR-022-HDPE-PCR-1000,LOTE-SK-M-SOP-022-5027,11:09:16,00:02:53,6606,5906,211,OP-HF-001,False,
2025-07-12,Hot Foil Stamping,HF-001,RS-HF-001,WO-15619,FR-019-HDPE-600,LOTE-SK-M-SOP-019-5034,02:47:21,18:35:38,8065,8065,375,OP-HF-001,False,
2025-07-12,Hot Foil Stamping,HF-001,RS-HF-001,WO-15620,FR-019-HDPE-600,LOTE-SK-M-SOP-019-5034,14:31:30,06:00:29,7820,7278,205,OP-HF-002,False,
2025-07-14,Hot Foil Stamping,HF-001,RS-HF-001,WO-15621,FR-019-HDPE-600,LOTE-SK-M-SOP-019-5035,02:54:16,09:12:02,3099,2864,78,OP-HF-001,False,
2025-07-14,Hot Foil Stamping,HF-001,RS-HF-001,WO-15622,FR-019-HDPE-600,LOTE-SK-M-SOP-019-5035,05:57:59,16:28:08,4285,2876,109,OP-HF-002,False,
2025-07-19,Hot Foil Stamping,HF-002,RS-HF-002,WO-15627,FR-022-HDPE-PCR-1000,LOTE-SK-M-SOP-022-5039,19:59:14,08:48:39,5688,4192,168,OP-HF-002,False,
2025-07-20,Hot Foil Stamping,HF-002,RS-HF-002,WO-15628,FR-022-HDPE-PCR-1000,LOTE-SK-M-SOP-022-5039,11:43:32,04:26:01,7558,5511,140,OP-HF-001,False,
2025-07-25,Hot Foil Stamping,HF-001,RS-HF-001,WO-15632,FR-022-HDPE-PCR-1000,LOTE-SK-M-SOP-022-5044,08:30:04,18:15:48,5027,4349,144,OP-HF-001,False,
2025-07-26,Hot Foil Stamping,HF-001,RS-HF-001,WO-15633,FR-022-HDPE-PCR-1000,LOTE-SK-M-SOP-022-5044,14:00:38,22:44:30,4163,3345,105,OP-HF-001,False,
2025-07-26,HOT FOIL STAMPING,HF-001,RS-HF-001,WO-15634,FR-019-PETG-750,LOTE-SK-M-SOP-019-5045,18:59:25,08:37:53,6765,5719,285,OP-HF-001,False,
2025-07-27,Hot Foil Stamping,HF-001,RS-HF-001,WO-15635,FR-019-PETG-750,LOTE-SK-M-SOP-019-5045,16:22:39,15:52:39,10774,8083,288,OP-HF-001,False,
2025-07-28,Hot Foil Stamping,HF-001,RS-HF-001,WO-15636,FR-019-PETG-750,LOTE-SK-M-SOP-019-5045,06:44:14,01:08:18,8194,6079,160,OP-HF-001,False,
2025-07-31,Hot Foil Stamping,HF-001,RS-HF-001,WO-15637,FR-019-PETG-750,LOTE-SK-M-SOP-019-5047,09:44:20,07:57:46,10021,7497,209,OP-HF-001,False,
2025-07-31,Hot Foil Stamping,HF-001,RS-HF-001,WO-15638,FR-019-PETG-750,LOTE-SK-M-SOP-019-5047,20:25:54,13:36:59,7333,5111,174,OP-HF-001,False,
2025-08-01,Hot Foil Stamping,HF-001,RS-HF-001,WO-15639,FR-019-HDPE-600,LOTE-SK-M-SOP-019-5048,10:40:20,09:28:45,9725,6417,169,OP-HF-002,False,
2025-08-02,  Hot Foil Stamping  ,HF-001,RS-HF-001,WO-15640,FR-019-HDPE-600,LOTE-SK-M-SOP-019-5048,09:39:28,01:40:33,8242,7750,224,OP-HF-002,False,
2025-08-10,Hot Foil Stamping,HF-002,RS-HF-002,WO-15646,FR-022-HDPE-PCR-1000,LOTE-SK-M-SOP-022-5053,09:55:36,16:43:27,3034,2439,57,OP-HF-002,False,
2025-08-10,Hot Foil Stamping,HF-002,RS-HF-002,WO-15647,FR-022-HDPE-PCR-1000,LOTE-SK-M-SOP-022-5053,17:09:12,04:10:35,5524,4415,194,OP-HF-002,False,
2025-08-11,Hot Foil Stamping,HF-001,RS-HF-001,WO-15648,FR-019-MDPE-750,LOTE-SK-M-SOP-019-5054,20:25:28,17:54:16,9373,7240,380,OP-HF-001,False,
2025-08-12,Hot Foil Stamping,HF-001,RS-HF-001,WO-15649,FR-019-MDPE-750,LOTE-SK-M-SOP-019-5054,20:30:27,12:25:22,7691,6048,180,OP-HF-001,False,
2025-08-13,Hot Foil Stamping,HF-001,RS-HF-001,WO-15650,FR-022-PVC-1000,LOTE-SK-M-SOP-022-5055,05:17:57,15:39:54,5281,4123,105,OP-HF-002,False,
2025-08-14,Hot Foil Stamping,HF-001,RS-HF-001,WO-15651,FR-022-PVC-1000,LOTE-SK-M-SOP-022-5055,11:49:28,05:20:36,5309,1360,38,OP-HF-002,False,
2025-08-26,Hot Foil Stamping,HF-001,RS-HF-001,WO-15661,FR-022-PVC-1000,LOTE-SK-M-SOP-022-5068,08:32:10,17:46:37,3501,2031,45,OP-HF-002,False,
2025-09-06,Hot Foil Stamping,HF-002,RS-HF-002,WO-15666,FR-022-PP-PCR-1000,LOTE-SK-M-SOP-022-5078,14:39:37,00:45:25,5062,4196,-157,OP-HF-002,False,
2025-09-06,Hot Foil Stamping,HF-002,RS-HF-002,WO-15667,FR-022-HDPE-PCR-1000,LOTE-SK-M-SOP-022-5079,23:26:31,09:07:44,4879,4497,121,OP-HF-001,False,
2025-09-08,Hot Foil Stamping,HF-002,RS-HF-002,WO-15668,FR-022-HDPE-PCR-1000,LOTE-SK-M-SOP-022-5079,08:20:06,16:58:12,3695,2790,92,OP-HF-001,False,
2025-09-10,Hot Foil Stamping,HF-001,RS-HF-001,WO-15671,FR-022-HDPE-PCR-1000,LOTE-SK-M-SOP-022-5081,02:37:59,08:10:02,2766,2674,130,OP-HF-002,False,
2025-09-10,Hot Foil Stamping,HF-002,RS-HF-002,WO-15672,FR-019-MDPE-750,LOTE-SK-M-SOP-019-5082,06:21:28,23:34:41,8806,8068,235,OP-HF-001,False,
2025-09-11,hot foil stamping,HF-001,RS-HF-001,WO-15673,FR-019-PETG-750,LOTE-SK-M-SOP-019-5084,18:03:04,08:30:15,7295,6672,350,OP-HF-002,False,
2025-09-12,Hot Foil Stamping,HF-001,RS-HF-001,WO-15674,FR-019-PETG-750,LOTE-SK-M-SOP-019-5084,06:36:35,21:03:40,5248,2705,100,OP-HF-001,False,
2025-09-30,  Hot Foil Stamping  ,HF-002,RS-HF-002,WO-15692,FR-019-PETG-750,LOTE-SK-M-SOP-019-5096,06:29:25,23:56:51,8962,7917,134,OP-HF-001,False,
2025-10-01,Hot Foil Stamping,HF-002,RS-HF-002,WO-15693,FR-019-PETG-750,LOTE-SK-M-SOP-019-5096,04:37:40,23:23:12,9420,8666,315,OP-HF-002,False,
2025-10-01,Hot Foil Stamping,HF-002,RS-HF-002,WO-15694,FR-019-PETG-750,LOTE-SK-M-SOP-019-5096,19:05:08,09:00:04,7014,6470,233,OP-HF-002,False,
2025-10-02,Hot Foil Stamping,HF-001,RS-HF-001,WO-15695,FR-022-PP-PCR-1000,LOTE-SK-M-SOP-022-5097,06:05:39,17:32:20,4924,3651,135,OP-HF-002,False,
2025-10-03,Hot Foil Stamping,HF-001,RS-HF-001,WO-15696,FR-022-PP-PCR-1000,LOTE-SK-M-SOP-022-5097,03:57:38,11:40:53,3615,2859,187,OP-HF-002,False,
2025-10-03,Hot Foil Stamping,HF-001,RS-HF-001,WO-15697,FR-022-PP-PCR-1000,LOTE-SK-M-SOP-022-5097,08:16:25,15:52:45,2772,1503,44,OP-HF-002,False,
2025-10-05,Hot Foil Stamping,HF-002,RS-HF-002,WO-15699,FR-022-HDPE-PCR-1000,LOTE-SK-M-SOP-022-5099,00:05:13,12:53:22,6157,5240,133,OP-HF-002,False,
2025-10-05,Hot Foil Stamping,HF-002,RS-HF-002,WO-15700,FR-022-HDPE-PCR-1000,LOTE-SK-M-SOP-022-5099,01:21:07,13:19:03,5431,4382,129,OP-HF-002,False,
2025-10-05,Hot Foil Stamping,HF-002,RS-HF-002,WO-15701,FR-022-HDPE-PCR-1000,LOTE-SK-M-SOP-022-5099,22:00:53,10:05:51,5756,4950,131,OP-HF-001,False,
2025-10-07,HOT FOIL STAMPING,HF-001,RS-HF-001,WO-15702,FR-022-PP-PCR-1000,LOTE-SK-M-SOP-022-5100,06:41:56,19:16:33,5683,4429,129,OP-HF-002,False,
2025-10-07,Hot Foil Stamping,HF-002,RS-HF-002,WO-15703,FR-022-PET-1000,LOTE-SK-M-SOP-022-5101,00:20:50,12:26:12,4832,2990,93,OP-HF-001,False,
2025-10-07,Hot Foil Stamping,HF-002,RS-HF-002,WO-15704,FR-022-PET-1000,LOTE-SK-M-SOP-022-5101,01:57:43,07:11:29,2546,2200,79,OP-HF-001,False,
2025-10-10,Hot Foil Stamping,HF-001,RS-HF-001,WO-15705,FR-022-PET-1000,LOTE-SK-M-SOP-022-5103,01:49:10,21:18:38,8841,7754,376,OP-HF-001,False,
2025-10-12,Hot Foil Stamping,HF-001,RS-HF-001,WO-15708,FR-019-MDPE-750,LOTE-SK-M-SOP-019-5105,15:15:47,10:03:53,7617,4766,206,OP-HF-001,False,
2025-10-12,Hot Foil Stamping,HF-001,RS-HF-001,WO-15709,FR-019-MDPE-750,LOTE-SK-M-SOP-019-5105,13:30:40,21:20:36,4008,3579,111,OP-HF-002,False,
2025-10-16,Hot Foil Stamping,HF-001,RS-HF-001,WO-15713,FR-022-PP-PCR-1000,LOTE-SK-M-SOP-022-5110,09:25:19,18:23:41,4505,4270,183,OP-HF-001,False,
2025-10-17,Hot Foil Stamping,HF-001,RS-HF-001,WO-15714,FR-022-HDPE-PCR-1000,LOTE-SK-M-SOP-022-5112,14:29:21,00:22:58,4846,4293,184,OP-HF-002,False,
2025-10-22,Hot Foil Stamping,HF-002,RS-HF-002,WO-15717,FR-019-MDPE-750,LOTE-SK-M-SOP-019-5115,04:27:00,13:00:34,4231,3785,103,OP-HF-002,False,
2025-10-27,Hot Foil Stamping,HF-002,RS-HF-002,WO-15718,FR-019-MDPE-750,LOTE-SK-M-SOP-019-5119,20:59:43,18:04:10,10382,8988,384,OP-HF-001,False,
2025-10-28,Hot Foil Stamping,HF-002,RS-HF-002,WO-15719,FR-019-MDPE-750,LOTE-SK-M-SOP-019-5119,01:22:54,21:14:57,9774,8722,171,OP-HF-002,False,
2025-11-01,Hot Foil Stamping,HF-001,RS-HF-001,WO-15723,FR-019-PETG-750,LOTE-SK-M-SOP-019-5122,05:21:15,20:10:02,5936,3836,90,OP-HF-001,False,
2025-11-02,Hot Foil Stamping,HF-001,RS-HF-001,WO-15724,FR-019-PETG-750,LOTE-SK-M-SOP-019-5122,07:05:37,05:23:56,9915,7551,275,OP-HF-001,False,
2025-11-05,Hot Foil Stamping,HF-002,RS-HF-002,WO-15728,FR-022-PP-PCR-1000,LOTE-SK-M-SOP-022-5124,07:30:57,19:11:27,5877,5740,130,OP-HF-002,False,
2025-11-06,Hot Foil Stamping,HF-002,RS-HF-002,WO-15729,FR-022-PP-PCR-1000,LOTE-SK-M-SOP-022-5124,07:52:05,20:48:57,6597,6120,179,OP-HF-001,False,
2025-11-07,Hot Foil Stamping,HF-002,RS-HF-002,WO-15730,FR-022-PP-PCR-1000,LOTE-SK-M-SOP-022-5124,05:24:20,23:28:50,8841,7413,220,OP-HF-002,False,
2025-11-07,Hot Foil Stamping,HF-002,RS-HF-002,WO-15731,FR-022-PET-1000,LOTE-SK-M-SOP-022-5125,03:50:06,15:36:34,4011,1635,-35,OP-HF-001,False,
2025-11-07,Hot Foil Stamping,HF-002,RS-HF-002,WO-15732,FR-022-PET-1000,LOTE-SK-M-SOP-022-5125,18:24:29,08:09:53,4859,2323,82,OP-HF-001,False,
2025-11-09,Hot Foil Stamping,HF-002,RS-HF-002,WO-15733,FR-022-PET-1000,LOTE-SK-M-SOP-022-5125,07:29:13,18:29:09,5379,4938,115,OP-HF-002,False,
2025-11-09,Hot Foil Stamping,HF-001,RS-HF-001,WO-15734,FR-022-PP-PCR-1000,LOTE-SK-M-SOP-022-5126,06:50:03,04:57:08,8386,4555,165,OP-HF-001,False,
2025-11-11,Hot Foil Stamping,HF-001,RS-HF-001,WO-15738,FR-019-MDPE-750,LOTE-SK-M-SOP-019-5128,22:09:29,07:23:40,4736,4512,194,OP-HF-001,False,
2025-11-12,Hot Foil Stamping,HF-001,RS-HF-001,WO-15739,FR-019-MDPE-750,LOTE-SK-M-SOP-019-5128,07:09:51,01:42:39,9525,8803,396,OP-HF-001,False,
2025-11-21,Hot Foil Stamping,HF-001,RS-HF-001,WO-15748,FR-019-HDPE-600,LOTE-SK-M-SOP-019-5138,14:02:43,03:28:02,6904,6065,505,OP-HF-002,False,
2025-11-22,Hot Foil Stamping,HF-001,RS-HF-001,WO-15749,FR-019-HDPE-600,LOTE-SK-M-SOP-019-5138,14:51:11,06:57:31,8209,7587,459,OP-HF-002,False,
2025-11-23,Hot Foil Stamping,HF-001,RS-HF-001,WO-15750,FR-019-HDPE-600,LOTE-SK-M-SOP-019-5138,14:40:01,01:25:53,5383,4259,191,OP-HF-002,False,
2025-12-04,Hot Foil Stamping,HF-001,RS-HF-001,WO-15762,FR-022-PVC-1000,LOTE-SK-M-SOP-022-5147,15:02:53,04:45:39,6377,5234,170,OP-HF-001,False,
2025-12-04,Hot Foil Stamping,HF-001,RS-HF-001,WO-15763,FR-022-PVC-1000,LOTE-SK-M-SOP-022-5147,12:31:06,17:07:27,2120,1658,30,OP-HF-001,False,
2025-12-05,Hot Foil Stamping,HF-001,RS-HF-001,WO-15764,FR-022-PVC-1000,LOTE-SK-M-SOP-022-5147,04:29:06,13:01:59,4343,3979,114,OP-HF-001,False,
2025-12-09,Hot Foil Stamping,HF-002,RS-HF-002,WO-15768,FR-022-PVC-1000,LOTE-SK-M-SOP-022-5150,20:26:06,08:39:33,5588,4165,168,OP-HF-001,False,
2025-12-10,Hot Foil Stamping,HF-002,RS-HF-002,WO-15769,FR-022-PVC-1000,LOTE-SK-M-SOP-022-5150,11:00:31,22:46:09,5933,5215,152,OP-HF-002,False,
