PrintLot,BottleLot,SourceBottleWorkOrder,WorkOrder,ProductionDate,Shift,MachineId,PrintToolId,BottleId,ColorCount,ColorsUsed,LotSize,CodeLetter,SampleSize,CriticalDefects,MajorDefects,MinorDefects,TotalSampleDefects,AttributesDecision,FinalLotDecision,DispositionDetail,LotDecisionDateTime,Remarks,Inspector
LOTE-SK-M-SOP-010-4021,LOTE-M-SOP-010-4021,WO-4693,WO-14641,2026-06-27,Shift 1,HF-001,RS-HF-001,FR-010-PET-400,1,COR-007,9460,L,200,0,3,0,3,Approved,Approved,Approved - First Pass,2026-06-28 00:38:29.767,—,Diogo Ferreira
LOTE-SK-M-SOP-010-4024,LOTE-M-SOP-010-4024,WO-4699,WO-14643,2026-07-01,Shift 2,HF-002,RS-HF-002,FR-010-PET-400,1,COR-004,10415,M,315,0,2,0,2,Approved,Approved,Approved - First Pass,2026-07-02 12:54:09.837,—,Beatriz Costa
LOTE-SK-M-SOP-010-4032,LOTE-M-SOP-010-4032,WO-4714,WO-14655,2026-07-11,Shift 2,HF-001,RS-HF-001,FR-010-PET-400,1,COR-005,10619,M,315,0,1,0,1,Approved,Approved,Approved - First Pass,2026-07-12 11:34:42.279,—,Carlos Mendes
LOTE-SK-M-SOP-010-4037,LOTE-M-SOP-010-4037,WO-4725,WO-14662,2026-07-20,Shift 1,HF-001,RS-HF-001,FR-010-PET-400,1,COR-008,8703,L,200,0,6,0,6,Approved,Approved,Approved - First Pass,2026-07-21 10:11:58.261,—,Carlos Mendes
LOTE-SK-M-SOP-010-4038,LOTE-M-SOP-010-4038,WO-4727,WO-14664,2026-07-21,Shift 3,HF-002,RS-HF-002,FR-010-PET-400,1,COR-005,7598,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2026-07-22 09:31:46.575,—,Beatriz Costa
LOTE-SK-M-SOP-010-4045,LOTE-M-SOP-010-4045,WO-4736,WO-14673,2026-07-28,Shift 1,HF-002,RS-HF-002,FR-010-PET-400,1,COR-008,229,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-07-28 22:10:08.312,—,Elena Santos
LOTE-SK-M-SOP-010-4047,LOTE-M-SOP-010-4047,WO-4738,WO-14674,2026-07-30,Shift 1,HF-002,RS-HF-002,FR-010-PET-400,1,COR-005,6919,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-07-31 07:56:48.486,—,Ana Silva
LOTE-SK-M-SOP-010-4052,LOTE-M-SOP-010-4052,WO-4744,WO-14678,2026-08-04,Shift 1,HF-002,RS-HF-002,FR-010-PET-400,1,COR-002,15123,M,315,0,2,0,2,Approved,Approved,Approved - First Pass,2026-08-05 21:49:29.419,—,Ana Silva
LOTE-SK-M-SOP-010-4061,LOTE-M-SOP-010-4061,WO-4765,WO-14687,2026-08-20,Shift 3,HF-001,RS-HF-001,FR-010-PET-400,1,COR-008,9665,L,200,0,7,0,7,Approved,Approved,Approved - First Pass,2026-08-21 18:09:49.795,—,Beatriz Costa
LOTE-SK-M-SOP-010-4065,LOTE-M-SOP-010-4065,WO-4773,WO-14691,2026-08-26,Shift 3,HF-001,RS-HF-001,FR-010-PET-400,1,COR-004,10984,M,315,0,6,0,6,Approved,Approved,Approved - First Pass,2026-08-26 22:25:45.011,—,Elena Santos
LOTE-SK-M-SOP-013-4067,LOTE-M-SOP-013-4067,WO-4777,WO-14695,2026-08-29,Shift 1,HF-001,RS-HF-001,FR-013-MDPE-500,1,COR-006,18684,M,315,0,4,0,4,Approved,Approved,Approved - First Pass,2026-08-30 05:53:36.913,—,Beatriz Costa
LOTE-SK-M-SOP-010-4070,LOTE-M-SOP-010-4070,WO-4782,WO-14699,2026-08-31,Shift 2,HF-002,RS-HF-002,FR-010-PET-400,1,COR-004,13883,M,315,0,1,0,1,Approved,Approved,Approved - First Pass,2026-09-02 06:38:03.460,—,Carlos Mendes
LOTE-SK-M-SOP-010-4071,LOTE-M-SOP-010-4071,WO-4784,WO-14701,2026-09-02,Shift 1,HF-002,RS-HF-002,FR-010-PET-400,1,COR-004,10762,M,315,0,3,0,3,Approved,Approved,Approved - First Pass,2026-09-03 15:31:29.157,—,Elena Santos
LOTE-SK-M-SOP-010-4074,LOTE-M-SOP-010-4074,WO-4792,WO-14706,2026-09-08,  Shift 3  ,HF-001,RS-HF-001,FR-010-PET-400,1,COR-007,17072,M,315,1,6,0,7,Rejected,Approved,Approved - Released on Deviation,2026-09-09 06:07:05.785,—,Diogo Ferreira
LOTE-SK-M-SOP-010-4077,LOTE-M-SOP-010-4077,WO-4798,WO-14710,2026-09-12,Shift 3,HF-002,RS-HF-002,FR-010-PET-400,1,COR-001,7335,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-09-12 20:05:09.235,—,Elena Santos
LOTE-SK-M-SOP-010-4083,LOTE-M-SOP-010-4083,WO-4809,WO-14718,2026-09-19,Shift 2,HF-001,RS-HF-001,FR-010-PET-400,1,COR-005,15056,M,315,1,3,0,4,Rejected,Rejected,Rejected - Scrapped,2026-09-20 15:18:27.713,Foil Transfer:1(Re=1),Diogo Ferreira
LOTE-SK-M-SOP-010-4085,LOTE-M-SOP-010-4085,WO-4813,WO-14720,2026-09-22,Shift 3,HF-002,RS-HF-002,FR-010-PET-400,1,COR-003,12619,M,315,0,1,0,1,Approved,Approved,Approved - First Pass,2026-09-23 22:52:10.966,—,Diogo Ferreira
LOTE-SK-M-SOP-010-4086,LOTE-M-SOP-010-4086,WO-4815,WO-14722,2026-09-24,Shift 3,HF-002,RS-HF-002,FR-010-PET-400,1,COR-006,10658,M,315,0,1,0,1,Approved,Approved,Approved - First Pass,2026-09-25 03:58:25.820,—,Carlos Mendes
LOTE-SK-M-SOP-010-4097,LOTE-M-SOP-010-4097,WO-4833,WO-14733,2026-10-07,SHIFT 3,HF-002,RS-HF-002,FR-010-PET-400,1,COR-001,8356,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2026-10-08 07:35:45.025,—,Elena Santos
LOTE-SK-M-SOP-010-4098,LOTE-M-SOP-010-4098,WO-4836,WO-14736,2026-10-08,Shift 2,HF-001,RS-HF-001,FR-010-PET-400,1,COR-002,23632,M,315,0,2,0,2,Approved,Approved,Approved - First Pass,2026-10-09 17:46:25.734,—,Diogo Ferreira
LOTE-SK-M-SOP-010-4103,LOTE-M-SOP-010-4103,WO-4842,WO-14739,2026-10-13,Shift 2,HF-002,RS-HF-002,FR-010-PET-400,1,COR-006,5270,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-10-14 08:33:17.051,—,Diogo Ferreira
LOTE-SK-M-SOP-010-4106,LOTE-M-SOP-010-4106,WO-4845,WO-14741,2026-10-15,Shift 1,HF-002,RS-HF-002,FR-010-PET-400,1,COR-008,5815,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-10-16 13:33:24.217,—,Elena Santos
LOTE-SK-M-SOP-010-4110,LOTE-M-SOP-010-4110,WO-4851,WO-14744,2026-10-19,Shift 2,HF-002,RS-HF-002,FR-010-PET-400,1,COR-007,4160,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-10-20 15:39:47.946,—,Ana Silva
LOTE-SK-M-SOP-010-4112,LOTE-M-SOP-010-4112,WO-4855,WO-14745,2026-10-23,Shift 2,HF-002,RS-HF-002,FR-010-PET-400,1,COR-001,2850,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-10-24 00:41:49.526,—,Ana Silva
LOTE-SK-M-SOP-013-4115,LOTE-M-SOP-013-4115,WO-4860,WO-14748,2026-10-26,Shift 1,HF-001,RS-HF-001,FR-013-MDPE-500,1,COR-001,6869,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-10-27 09:16:59.713,—,Ana Silva
LOTE-SK-M-SOP-010-4116,LOTE-M-SOP-010-4116,WO-4861,WO-14749,2026-10-27,Shift 1,HF-001,RS-HF-001,FR-010-PET-400,1,COR-007,4643,L,200,0,3,0,3,Approved,Approved,Approved - First Pass,2026-10-28 23:09:52.156,—,Beatriz Costa
LOTE-SK-M-SOP-010-4118,LOTE-M-SOP-010-4118,WO-4864,WO-14752,2026-10-30,Shift 1,HF-002,RS-HF-002,FR-010-PET-400,1,COR-008,5894,L,200,0,5,0,5,Approved,Approved,Approved - First Pass,2026-10-31 07:33:47.604,—,Diogo Ferreira
LOTE-SK-M-SOP-010-4120,LOTE-M-SOP-010-4120,WO-4868,WO-14753,2026-11-02,Shift 3,HF-001,RS-HF-001,FR-010-PET-400,1,COR-004,9301,L,200,0,5,0,5,Approved,Approved,Approved - First Pass,2026-11-03 03:07:09.299,—,Ana Silva
LOTE-SK-M-SOP-010-4127,LOTE-M-SOP-010-4127,WO-4881,WO-14763,2026-11-12,Shift 2,HF-001,RS-HF-001,FR-010-PET-400,1,COR-007,10991,M,315,0,2,0,2,Approved,Approved,Approved - First Pass,2026-11-13 22:24:54.367,—,Beatriz Costa
LOTE-SK-M-SOP-010-4128,LOTE-M-SOP-010-4128,WO-4884,WO-14766,2026-11-14,Shift 1,HF-001,RS-HF-001,FR-010-PET-400,1,COR-006,17000,M,315,1,5,0,6,Rejected,Approved,Approved - Reworked,2026-11-15 10:31:10.557,—,Ana Silva
LOTE-SK-M-SOP-010-4129,LOTE-M-SOP-010-4129,WO-4887,WO-14769,2026-11-17,Shift 2,HF-002,RS-HF-002,FR-010-PET-400,1,COR-007,19477,M,315,0,3,0,3,Approved,Approved,Approved - First Pass,2026-11-18 10:55:29.288,—,Diogo Ferreira
LOTE-SK-M-SOP-010-4133,LOTE-M-SOP-010-4133,WO-4896,WO-14774,2026-11-24,Shift 3,HF-001,RS-HF-001,FR-010-PET-400,1,COR-006,25503,M,315,0,3,0,3,Approved,Approved,Approved - First Pass,2026-11-25 03:01:21.294,—,Elena Santos
LOTE-SK-M-SOP-010-4139,LOTE-M-SOP-010-4139,WO-4907,WO-14781,2026-11-30,Shift 2,HF-001,RS-HF-001,FR-010-PET-400,1,COR-002,14544,M,315,1,2,0,3,Rejected,Rejected,Rejected - Scrapped,2026-12-01 11:46:01.883,Foil Transfer:1(Re=1),Carlos Mendes
LOTE-SK-M-SOP-013-4140,LOTE-M-SOP-013-4140,WO-4908,WO-14782,2026-12-01,Shift 3,HF-001,RS-HF-001,FR-013-LDPE-500,1,COR-002,5744,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-12-01 23:00:39.956,—,Diogo Ferreira
LOTE-SK-M-SOP-013-4141,LOTE-M-SOP-013-4141,WO-4909,WO-14783,2026-12-02,  Shift 3  ,HF-001,RS-HF-001,FR-013-MDPE-500,1,COR-003,7487,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-12-03 01:08:52.512,—,Diogo Ferreira
LOTE-SK-M-SOP-010-4144,LOTE-M-SOP-010-4144,WO-4914,WO-14784,2026-12-06,Shift 2,HF-001,RS-HF-001,FR-010-PET-400,1,COR-002,6770,L,200,0,3,0,3,Approved,Approved,Approved - First Pass,2026-12-07 21:50:24.551,—,Carlos Mendes
LOTE-SK-M-SOP-013-4153,LOTE-M-SOP-013-4153,WO-4929,WO-14792,2026-12-17,Shift 3,HF-002,RS-HF-002,FR-013-LDPE-500,1,COR-008,13749,M,315,0,2,0,2,Approved,Approved,Approved - First Pass,2026-12-18 19:49:39.283,—,Elena Santos
LOTE-SK-M-SOP-010-4155,LOTE-M-SOP-010-4155,WO-4933,WO-14795,2026-12-20,Shift 2,HF-002,RS-HF-002,FR-010-PET-400,1,COR-002,24592,M,315,2,4,0,6,Rejected,Rejected,Rejected - Scrapped,2026-12-22 05:47:39.328,Foil Transfer:1(Re=1),Beatriz Costa
LOTE-SK-M-SOP-010-4159,LOTE-M-SOP-010-4159,WO-4942,WO-14800,2026-12-27,Shift 2,HF-001,RS-HF-001,FR-010-PET-400,1,COR-006,15125,M,315,0,1,0,1,Approved,Approved,Approved - First Pass,2026-12-28 22:54:51.907,—,Elena Santos
LOTE-SK-M-SOP-018-4165,LOTE-M-SOP-018-4165,WO-4952,WO-14804,2025-07-04,Shift 1,HF-002,RS-HF-002,FR-018-PETG-600,1,COR-002,9527,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2025-07-05 17:49:23.747,—,Ana Silva
LOTE-SK-M-SOP-018-4185,LOTE-M-SOP-018-4185,WO-4992,WO-14838,2025-08-02,SHIFT 3,HF-002,RS-HF-002,FR-018-PETG-600,1,COR-004,17388,M,315,1,8,0,9,Rejected,Rejected,Rejected - Scrapped,2025-08-03 10:48:04.048,Foil Transfer:1(Re=1),Beatriz Costa
LOTE-SK-M-SOP-018-4186,LOTE-M-SOP-018-4186,WO-4995,WO-14841,2025-08-03,Shift 2,HF-001,RS-HF-001,FR-018-PETG-600,1,COR-003,12468,M,315,0,1,0,1,Approved,Approved,Approved - First Pass,2025-08-04 23:22:44.048,—,Diogo Ferreira
LOTE-SK-M-SOP-018-4193,LOTE-M-SOP-018-4193,WO-5010,WO-14850,2025-08-15,  Shift 3  ,HF-002,RS-HF-002,FR-018-MDPE-600,1,COR-006,19532,M,315,0,1,0,1,Approved,Approved,Approved - First Pass,2025-08-16 05:29:16.447,—,Diogo Ferreira
LOTE-SK-M-SOP-014-4200,LOTE-M-SOP-014-4200,WO-5022,WO-14860,2025-08-23,Shift 1,HF-002,RS-HF-002,FR-014-PETG-500,1,COR-004,18978,M,315,0,4,0,4,Approved,Approved,Approved - First Pass,2025-08-24 05:51:07.501,—,Carlos Mendes
LOTE-SK-M-SOP-014-4203,LOTE-M-SOP-014-4203,WO-5029,WO-14867,2025-08-27,Shift 2,HF-002,RS-HF-002,FR-014-PETG-500,1,COR-007,18723,M,315,1,1,0,2,Rejected,Rejected,Rejected - Scrapped,2025-08-28 18:37:32.949,Foil Transfer:1(Re=1),Carlos Mendes
LOTE-SK-M-SOP-018-4253,LOTE-M-SOP-018-4253,WO-5118,WO-14925,2025-10-28,Shift 1,HF-002,RS-HF-002,FR-018-PETG-600,1,COR-008,10007,M,315,0,3,0,3,Approved,Approved,Approved - First Pass,2025-10-29 14:58:26.360,—,Diogo Ferreira
LOTE-SK-M-SOP-014-4259,LOTE-M-SOP-014-4259,WO-5133,WO-14935,2025-11-07,Shift 1,HF-002,RS-HF-002,FR-014-PETG-500,1,COR-005,5920,L,200,0,3,0,3,Approved,Approved,Approved - First Pass,2025-11-08 14:15:22.959,—,Carlos Mendes
LOTE-SK-M-SOP-014-4266,LOTE-M-SOP-014-4266,WO-5143,WO-14944,2025-11-14,Shift 1,HF-002,RS-HF-002,FR-014-PETG-500,1,COR-006,6264,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2025-11-15 07:16:15.150,—,Ana Silva
LOTE-SK-M-SOP-014-4270,LOTE-M-SOP-014-4270,WO-5151,WO-14950,2025-11-20,Shift 1,HF-001,RS-HF-001,FR-014-PETG-500,1,COR-008,15206,M,315,2,2,0,4,Rejected,Approved,Approved - Reworked,2025-11-22 00:45:19.354,—,Elena Santos
LOTE-SK-M-SOP-018-4304,LOTE-M-SOP-018-4304,WO-5209,WO-14994,2025-12-31,Shift 3,HF-001,RS-HF-001,FR-018-MDPE-600,1,COR-006,22129,M,315,0,4,0,4,Approved,Approved,Approved - First Pass,2026-01-01 13:00:02.040,—,Elena Santos
LOTE-SK-M-SOP-018-4309,LOTE-M-SOP-018-4309,WO-5220,WO-14997,2026-01-07,Shift 3,HF-001,RS-HF-001,FR-018-PETG-600,1,COR-003,13728,M,315,0,1,0,1,Approved,Approved,Approved - First Pass,2026-01-08 09:27:49.742,—,Ana Silva
LOTE-SK-M-SOP-018-4311,LOTE-M-SOP-018-4311,WO-5222,WO-14998,2026-01-08,Shift 1,HF-001,RS-HF-001,FR-018-MDPE-600,1,COR-006,7648,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2026-01-09 23:13:15.949,—,Carlos Mendes
LOTE-SK-M-SOP-018-4322,LOTE-M-SOP-018-4322,WO-5245,WO-15014,2026-01-24,Shift 3,HF-002,RS-HF-002,FR-018-PETG-600,1,COR-008,4680,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2026-01-25 05:06:11.364,—,Elena Santos
LOTE-SK-M-SOP-014-4363,LOTE-M-SOP-014-4363,WO-5327,WO-15071,2026-03-19,Shift 1,HF-002,RS-HF-002,FR-014-PETG-500,1,COR-008,8592,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-03-20 22:46:21.747,—,Elena Santos
LOTE-SK-M-SOP-018-4372,LOTE-M-SOP-018-4372,WO-5343,WO-15084,2026-03-31,Shift 2,HF-002,RS-HF-002,FR-018-PETG-600,1,COR-001,8684,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-04-02 01:45:35.882,—,Carlos Mendes
LOTE-SK-M-SOP-018-4376,LOTE-M-SOP-018-4376,WO-5349,WO-15089,2026-04-04,Shift 3,HF-001,RS-HF-001,FR-018-MDPE-600,1,COR-003,11997,M,315,0,2,0,2,Approved,Approved,Approved - First Pass,2026-04-05 08:11:09.433,—,Ana Silva
LOTE-SK-M-SOP-018-4380,LOTE-M-SOP-018-4380,WO-5355,WO-15095,2026-04-09,Shift 3,HF-001,RS-HF-001,FR-018-MDPE-600,1,COR-007,21117,M,315,0,2,0,2,Approved,Approved,Approved - First Pass,2026-04-10 04:22:39.364,—,Beatriz Costa
LOTE-SK-M-SOP-018-4412,LOTE-M-SOP-018-4412,WO-5417,WO-15146,2026-05-18,Shift 3,HF-002,RS-HF-002,FR-018-PETG-600,1,COR-001,5453,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2026-05-19 21:00:33.084,—,Carlos Mendes
LOTE-SK-M-SOP-018-4419,LOTE-M-SOP-018-4419,WO-5432,WO-15157,2026-05-29,Shift 3,HF-001,RS-HF-001,FR-018-PETG-600,1,COR-008,17822,M,315,0,4,0,4,Approved,Approved,Approved - First Pass,2026-05-30 04:12:30.537,—,Elena Santos
LOTE-SK-M-SOP-018-4460,LOTE-M-SOP-018-4460,WO-5521,WO-15216,2026-07-27,Shift 2,HF-002,RS-HF-002,FR-018-MDPE-600,1,COR-006,5711,L,200,2,0,0,2,Rejected,Rejected,Rejected - Scrapped,2026-07-28 18:32:12.595,Foil Adhesion:2(Re=1),Ana Silva
LOTE-SK-M-SOP-018-4482,LOTE-M-SOP-018-4482,WO-5559,WO-15245,2026-08-23,Shift 1,HF-002,RS-HF-002,FR-018-PETG-600,1,COR-008,9135,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-08-24 20:46:50.653,—,Elena Santos
LOTE-SK-M-SOP-014-4498,LOTE-M-SOP-014-4498,WO-5585,WO-15264,2026-09-11,Shift 3,HF-001,RS-HF-001,FR-014-PETG-500,1,COR-005,21318,M,315,0,5,0,5,Approved,Approved,Approved - First Pass,2026-09-12 13:48:31.381,—,Diogo Ferreira
LOTE-SK-M-SOP-018-4535,LOTE-M-SOP-018-4535,WO-5662,WO-15317,2026-11-01,Shift 2,HF-001,RS-HF-001,FR-018-PETG-600,1,COR-004,9287,L,200,0,3,0,3,Approved,Approved,Approved - First Pass,2026-11-02 21:12:21.450,—,Diogo Ferreira
LOTE-SK-M-SOP-018-4542,LOTE-M-SOP-018-4542,WO-5676,WO-15331,2026-11-10,Shift 2,HF-002,RS-HF-002,FR-018-PETG-600,1,COR-005,4439,L,200,0,3,0,3,Approved,Approved,Approved - First Pass,2026-11-11 21:40:51.521,—,Beatriz Costa
LOTE-SK-M-SOP-014-4553,LOTE-M-SOP-014-4553,WO-5695,WO-15346,2026-11-24,Shift 1,HF-001,RS-HF-001,FR-014-PETG-500,1,COR-001,6320,L,200,0,3,0,3,Approved,Approved,Approved - First Pass,2026-11-25 06:31:46.790,—,Carlos Mendes
LOTE-SK-M-SOP-014-4557,LOTE-M-SOP-014-4557,WO-5700,WO-15350,2026-11-27,SHIFT 3,HF-002,RS-HF-002,FR-014-PETG-500,1,COR-008,3682,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-11-29 04:35:07.716,—,Carlos Mendes
LOTE-SK-M-SOP-018-4567,LOTE-M-SOP-018-4567,WO-5722,WO-15367,2026-12-12,Shift 1,HF-001,RS-HF-001,FR-018-PETG-600,1,COR-007,18381,M,315,0,2,0,2,Approved,Approved,Approved - First Pass,2026-12-13 04:24:01.344,—,Ana Silva
LOTE-SK-M-SOP-014-4577,LOTE-M-SOP-014-4577,WO-5742,WO-15379,2026-12-27,Shift 1,HF-001,RS-HF-001,FR-014-PETG-500,1,COR-001,5567,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-12-28 06:40:01.493,—,Elena Santos
LOTE-SK-M-SOP-015-4582,LOTE-M-SOP-015-4582,WO-5750,WO-15384,2025-07-04,Shift 3,HF-002,RS-HF-002,FR-015-PETG-500,1,COR-004,11801,M,315,0,2,0,2,Approved,Approved,Approved - First Pass,2025-07-05 04:08:27.087,—,Carlos Mendes
LOTE-SK-M-SOP-017-4592,LOTE-M-SOP-017-4592,WO-5768,WO-15386,2025-07-16,Shift 1,HF-001,RS-HF-001,FR-017-rPET-600,1,COR-004,15216,M,315,0,4,0,4,Approved,Approved,Approved - First Pass,2025-07-17 12:18:58.960,—,Beatriz Costa
LOTE-SK-M-SOP-017-4594,LOTE-M-SOP-017-4594,WO-5771,WO-15387,2025-07-18,  Shift 3  ,HF-002,RS-HF-002,FR-017-rPET-600,1,COR-008,2539,L,200,1,1,0,2,Rejected,Rejected,Rejected - Scrapped,2025-07-18 14:35:05.705,Foil Adhesion:1(Re=1),Diogo Ferreira
LOTE-SK-M-SOP-015-4599,LOTE-M-SOP-015-4599,WO-5780,WO-15389,2025-07-24,Shift 2,HF-001,RS-HF-001,FR-015-HDPE-500,1,COR-006,7150,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2025-07-25 09:37:36.588,—,Diogo Ferreira
LOTE-SK-M-SOP-015-4604,LOTE-M-SOP-015-4604,WO-5789,WO-15396,2025-07-31,Shift 3,HF-001,RS-HF-001,FR-015-HDPE-500,1,COR-005,6694,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2025-07-31 23:48:37.786,—,Ana Silva
LOTE-SK-M-SOP-017-4606,LOTE-M-SOP-017-4606,WO-5791,WO-15397,2025-07-31,Shift 2,HF-002,RS-HF-002,FR-017-rPET-600,1,COR-001,7980,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2025-08-02 06:07:42.406,—,Carlos Mendes
LOTE-SK-M-SOP-015-4613,LOTE-M-SOP-015-4613,WO-5803,WO-15398,2025-08-10,Shift 1,HF-002,RS-HF-002,FR-015-PETG-500,1,COR-006,3821,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2025-08-11 07:56:48.094,—,Ana Silva
LOTE-SK-M-SOP-017-4616,LOTE-M-SOP-017-4616,WO-5810,WO-15400,2025-08-14,Shift 3,HF-002,RS-HF-002,FR-017-rPET-600,1,COR-001,9494,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2025-08-15 16:31:23.133,—,Beatriz Costa
LOTE-SK-M-SOP-015-4617,LOTE-M-SOP-015-4617,WO-5813,WO-15403,2025-08-16,Shift 1,HF-002,RS-HF-002,FR-015-HDPE-500,1,COR-005,10997,M,315,0,6,0,6,Approved,Approved,Approved - First Pass,2025-08-17 15:30:20.652,—,Beatriz Costa
LOTE-SK-M-SOP-015-4629,LOTE-M-SOP-015-4629,WO-5836,WO-15404,2025-09-01,Shift 1,HF-002,RS-HF-002,FR-015-rPET-500,1,COR-007,5592,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2025-09-02 05:12:50.240,—,Elena Santos
LOTE-SK-M-SOP-017-4630,LOTE-M-SOP-017-4630,WO-5838,WO-15406,2025-09-02,Shift 2,HF-001,RS-HF-001,FR-017-rPET-600,1,COR-005,12528,M,315,0,8,0,8,Approved,Approved,Approved - First Pass,2025-09-03 18:40:43.244,—,Carlos Mendes
LOTE-SK-M-SOP-017-4635,LOTE-M-SOP-017-4635,WO-5849,WO-15407,2025-09-10,Shift 1,HF-002,RS-HF-002,FR-017-rPET-600,1,COR-002,6401,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2025-09-11 21:22:13.593,—,Diogo Ferreira
LOTE-SK-M-SOP-017-4638,LOTE-M-SOP-017-4638,WO-5855,WO-15409,2025-09-14,Shift 3,HF-002,RS-HF-002,FR-017-rPET-600,1,COR-004,11559,M,315,0,2,0,2,Approved,Approved,Approved - First Pass,2025-09-15 00:14:39.052,—,Elena Santos
LOTE-SK-M-SOP-015-4639,LOTE-M-SOP-015-4639,WO-5857,WO-15411,2025-09-16,Shift 3,HF-002,RS-HF-002,FR-015-rPET-500,1,COR-006,10072,M,315,0,2,0,2,Approved,Approved,Approved - First Pass,2025-09-16 21:17:22.005,—,Beatriz Costa
LOTE-SK-M-SOP-017-4640,LOTE-M-SOP-017-4640,WO-5859,WO-15413,2025-09-17,Shift 3,HF-001,RS-HF-001,FR-017-rPET-600,1,COR-008,11646,M,315,0,1,0,1,Approved,Approved,Approved - First Pass,2025-09-18 04:15:56.563,—,Beatriz Costa
LOTE-SK-M-SOP-015-4641,LOTE-M-SOP-015-4641,WO-5861,WO-15415,2025-09-18,Shift 2,HF-002,RS-HF-002,FR-015-PETG-500,1,COR-003,15975,M,315,0,5,0,5,Approved,Approved,Approved - First Pass,2025-09-19 15:11:25.509,—,Elena Santos
LOTE-SK-M-SOP-015-4642,LOTE-M-SOP-015-4642,WO-5864,WO-15418,2025-09-20,Shift 3,HF-001,RS-HF-001,FR-015-HDPE-500,1,COR-008,5354,L,200,1,0,0,1,Rejected,Approved,Approved - Released on Deviation,2025-09-20 19:20:56.506,—,Diogo Ferreira
LOTE-SK-M-SOP-015-4644,LOTE-M-SOP-015-4644,WO-5868,WO-15420,2025-09-22,Shift 2,HF-002,RS-HF-002,FR-015-PETG-500,1,COR-002,12388,M,315,1,5,0,6,Rejected,Approved,Approved - Released on Deviation,2025-09-23 15:12:36.545,—,Diogo Ferreira
LOTE-SK-M-SOP-015-4652,LOTE-M-SOP-015-4652,WO-5887,WO-15424,2025-10-06,Shift 3,HF-001,RS-HF-001,FR-015-rPET-500,1,COR-007,13823,M,315,0,3,0,3,Approved,Approved,Approved - First Pass,2025-10-07 21:15:08.718,—,Diogo Ferreira
LOTE-SK-M-SOP-015-4654,LOTE-M-SOP-015-4654,WO-5890,WO-15427,2025-10-08,Shift 2,HF-002,RS-HF-002,FR-015-PETG-500,1,COR-008,5796,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2025-10-09 15:57:58.664,—,Elena Santos
LOTE-SK-M-SOP-015-4656,LOTE-M-SOP-015-4656,WO-5894,WO-15429,2025-10-11,Shift 1,HF-001,RS-HF-001,FR-015-HDPE-500,1,COR-002,13347,M,315,0,3,0,3,Approved,Approved,Approved - First Pass,2025-10-12 15:09:59.076,—,Beatriz Costa
LOTE-SK-M-SOP-015-4657,LOTE-M-SOP-015-4657,WO-5895,WO-15430,2025-10-12,  Shift 3  ,HF-002,RS-HF-002,FR-015-HDPE-500,1,COR-005,4636,L,200,1,2,0,3,Rejected,Rejected,Rejected - Scrapped,2025-10-12 23:01:07.733,Foil Adhesion:1(Re=1),Beatriz Costa
LOTE-SK-M-SOP-015-4662,LOTE-M-SOP-015-4662,WO-5902,WO-15436,2025-10-17,shift 1,HF-001,RS-HF-001,FR-015-rPET-500,1,COR-005,1105,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2025-10-18 08:02:02.239,—,Diogo Ferreira
LOTE-SK-M-SOP-015-4664,LOTE-M-SOP-015-4664,WO-5906,WO-15439,2025-10-19,Shift 1,HF-002,RS-HF-002,FR-015-PETG-500,1,COR-008,12267,M,315,0,3,0,3,Approved,Approved,Approved - First Pass,2025-10-20 05:56:34.802,—,Carlos Mendes
