Date,Process,MachineId,ToolId,WorkOrder,PlannedQty,StartTime,EndTime,PlannedHours,ProductId
2025-11-09,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15735,5210,18:00:55,03:25:31,9.41,FR-016-HDPE-600
2025-11-10,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15736,5767,12:17:08,22:42:20,10.42,FR-016-HDPE-600
2025-11-11,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15737,8286,23:44:25,14:42:37,14.97,FR-016-HDPE-600
2025-11-13,  Screen Printing  ,SS-002,SK-FR-016-HDPE-600-2C,WO-15740,6133,17:39:51,04:44:39,11.08,FR-016-HDPE-600
2025-11-15,Screen Printing,SS-001,SK-FR-019-PVC-750-1C,WO-15741,4279,09:53:15,16:47:15,6.9,FR-019-PVC-750
2025-11-15,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15742,7672,08:01:37,21:53:13,13.86,FR-016-HDPE-600
2025-11-18,SCREEN PRINTING,SS-001,SK-FR-016-HDPE-600-2C,WO-15743,7397,12:31:04,01:52:40,13.36,FR-016-HDPE-600
2025-11-18,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15744,6642,12:37:12,00:37:12,12.0,FR-016-HDPE-600
2025-11-19,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15745,7441,03:18:57,16:45:21,13.44,FR-016-HDPE-600
2025-11-19,SCREEN PRINTING,SS-002,SK-FR-016-HDPE-600-2C,WO-15746,8255,15:53:21,06:47:57,14.91,FR-016-HDPE-600
2025-11-20,Screen Printing,SS-001,SK-FR-022-MDPE-1000-2C,WO-15747,1793,21:08:48,00:23:12,3.24,FR-022-MDPE-1000
2025-11-24,Screen Printing,SS-002,SK-FR-022-MDPE-1000-2C,WO-15751,4916,01:43:23,10:36:11,8.88,FR-022-MDPE-1000
2025-11-24,  Screen Printing  ,SS-002,SK-FR-022-MDPE-1000-2C,WO-15752,7317,23:37:18,12:50:30,13.22,FR-022-MDPE-1000
2025-11-26,Screen Printing,SS-002,SK-FR-022-MDPE-1000-2C,WO-15753,3344,20:24:47,02:27:11,6.04,FR-022-MDPE-1000
2025-11-28,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15754,7967,02:21:26,16:44:50,14.39,FR-016-HDPE-600
2025-11-28,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15755,6888,07:54:35,20:20:59,12.44,FR-016-HDPE-600
2025-11-29,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15756,7908,09:12:39,23:29:27,14.28,FR-016-HDPE-600
2025-11-29,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15757,2748,17:37:52,22:35:28,4.96,FR-016-HDPE-600
2025-11-30,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15758,6445,02:54:19,14:32:43,11.64,FR-016-HDPE-600
2025-12-01,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15759,5337,16:42:16,02:20:40,9.64,FR-016-HDPE-600
2025-12-02,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15760,9523,15:55:26,09:07:26,17.2,FR-016-HDPE-600
2025-12-03,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15761,8410,02:29:47,17:41:11,15.19,FR-016-HDPE-600
2025-12-06,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15765,8847,09:21:25,01:20:13,15.98,FR-016-HDPE-600
2025-12-07,screen printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15766,6884,05:44:01,18:09:49,12.43,FR-016-HDPE-600
2025-12-07,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15767,7271,20:05:24,09:13:12,13.13,FR-016-HDPE-600
2025-12-12,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15771,6341,06:00:38,17:27:38,11.45,FR-016-HDPE-600
2025-12-12,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15772,7162,12:45:40,01:42:04,12.94,FR-016-HDPE-600
2025-12-13,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15773,4214,01:46:54,09:23:30,7.61,FR-016-HDPE-600
2025-12-22,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15775,3226,21:06:53,02:56:41,5.83,FR-016-HDPE-600
2025-12-23,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15776,9051,04:11:58,20:32:58,16.35,FR-016-HDPE-600
2025-12-24,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15777,3097,08:32:28,14:07:52,5.59,FR-016-HDPE-600
2025-12-27,Screen Printing,SS-001,SK-FR-019-PVC-750-1C,WO-15778,5215,12:42:41,21:07:17,8.41,FR-019-PVC-750
2025-12-28,Screen Printing,SS-001,SK-FR-019-PVC-750-1C,WO-15779,5406,02:13:43,10:56:55,8.72,FR-019-PVC-750
2025-12-30,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15782,8444,17:04:47,08:19:47,15.25,FR-016-HDPE-600
2025-12-30,SCREEN PRINTING,SS-001,SK-FR-016-HDPE-600-2C,WO-15783,7135,23:46:17,12:39:41,12.89,FR-016-HDPE-600
2025-12-31,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15784,8316,21:41:31,12:42:43,15.02,FR-016-HDPE-600
2026-01-03,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15788,5358,15:53:14,01:34:02,9.68,FR-016-HDPE-600
2026-01-05,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15789,8284,07:18:28,22:16:04,14.96,FR-016-HDPE-600
2026-01-07,Screen Printing,SS-002,SK-FR-019-PVC-750-1C,WO-15792,9313,16:52:37,07:53:49,15.02,FR-019-PVC-750
2026-01-08,Screen Printing,SS-002,SK-FR-019-PVC-750-1C,WO-15793,9679,12:09:50,03:46:26,15.61,FR-019-PVC-750
2026-01-10,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15794,8349,10:35:47,01:40:35,15.08,FR-016-HDPE-600
2026-01-10,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15795,6020,18:59:59,05:52:11,10.87,FR-016-HDPE-600
2026-01-18,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15803,8295,09:33:26,00:32:14,14.98,FR-016-HDPE-600
2026-01-19,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15804,8338,03:51:48,18:55:24,15.06,FR-016-HDPE-600
2026-01-19,screen printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15805,4980,06:35:24,15:35:24,9.0,FR-016-HDPE-600
2026-01-23,Screen Printing,SS-001,SK-FR-022-MDPE-1000-2C,WO-15811,6397,19:23:00,06:56:36,11.56,FR-022-MDPE-1000
2026-01-24,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15812,6140,02:07:09,13:12:33,11.09,FR-016-HDPE-600
2026-01-24,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15813,5680,17:04:05,03:19:41,10.26,FR-016-HDPE-600
2026-01-25,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15814,7702,22:40:31,12:35:07,13.91,FR-016-HDPE-600
2026-01-30,screen printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15817,7046,04:10:36,16:54:24,12.73,FR-016-HDPE-600
2026-01-31,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15819,6678,12:13:13,00:16:49,12.06,FR-016-HDPE-600
2026-02-01,  Screen Printing  ,SS-002,SK-FR-016-HDPE-600-2C,WO-15820,8625,16:48:22,08:23:10,15.58,FR-016-HDPE-600
2026-02-04,Screen Printing,SS-002,SK-FR-022-MDPE-1000-2C,WO-15821,4860,23:51:15,08:38:03,8.78,FR-022-MDPE-1000
2026-02-07,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15822,6877,04:11:14,16:36:26,12.42,FR-016-HDPE-600
2026-02-07,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15823,9551,05:51:26,23:06:26,17.25,FR-016-HDPE-600
2026-02-10,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15826,9329,19:14:49,12:05:49,16.85,FR-016-HDPE-600
2026-02-11,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15827,10140,16:14:30,10:33:42,18.32,FR-016-HDPE-600
2026-02-12,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15828,4308,08:26:34,16:13:22,7.78,FR-016-HDPE-600
2026-02-14,Screen Printing,SS-001,SK-FR-022-MDPE-1000-2C,WO-15830,5117,08:12:48,17:27:12,9.24,FR-022-MDPE-1000
2026-02-15,Screen Printing,SS-001,SK-FR-022-MDPE-1000-2C,WO-15831,6643,05:12:31,17:12:31,12.0,FR-022-MDPE-1000
2026-02-23,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15834,5599,07:39:21,17:45:57,10.11,FR-016-HDPE-600
2026-02-22,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15835,2519,22:59:41,03:32:41,4.55,FR-016-HDPE-600
2026-02-23,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15836,8994,16:31:40,08:46:40,16.25,FR-016-HDPE-600
2026-02-27,  Screen Printing  ,SS-001,SK-FR-016-HDPE-600-2C,WO-15837,5047,18:07:04,03:14:16,9.12,FR-016-HDPE-600
2026-02-27,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15838,6899,22:18:03,10:45:39,12.46,FR-016-HDPE-600
2026-02-28,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15839,7660,09:19:50,23:10:14,13.84,FR-016-HDPE-600
2026-03-13,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15845,5123,22:33:44,07:48:44,9.25,FR-016-HDPE-600
2026-03-14,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15846,5342,04:45:14,14:24:14,9.65,FR-016-HDPE-600
2026-03-15,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15847,6975,04:40:56,17:16:56,12.6,FR-016-HDPE-600
2026-03-18,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15851,6126,02:01:20,13:05:32,11.07,FR-016-HDPE-600
2026-03-21,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15854,2049,11:03:16,14:45:16,3.7,FR-016-HDPE-600
2026-03-21,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15855,4272,23:08:57,06:52:09,7.72,FR-016-HDPE-600
2026-03-26,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15859,10727,17:45:16,13:08:04,19.38,FR-016-HDPE-600
2026-03-26,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15860,6263,23:49:37,11:08:13,11.31,FR-016-HDPE-600
2026-03-27,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15861,6367,21:25:03,08:55:03,11.5,FR-016-HDPE-600
2026-03-30,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15864,9148,03:50:13,20:21:25,16.52,FR-016-HDPE-600
2026-04-03,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15865,10216,15:22:43,09:49:43,18.45,FR-016-HDPE-600
2026-04-04,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15866,7186,14:06:45,03:05:33,12.98,FR-016-HDPE-600
2026-04-04,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15867,8801,19:45:58,11:39:58,15.9,FR-016-HDPE-600
2026-04-10,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15874,6408,12:27:13,00:02:01,11.58,FR-016-HDPE-600
2026-04-13,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15875,7627,01:17:06,15:03:54,13.78,FR-016-HDPE-600
2026-04-19,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15878,7054,11:05:52,23:50:16,12.74,FR-016-HDPE-600
2026-04-19,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15879,5508,08:24:59,18:21:59,9.95,FR-016-HDPE-600
2026-04-22,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15883,5295,15:44:12,01:17:48,9.56,FR-016-HDPE-600
2026-04-25,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15887,8025,03:12:49,17:42:49,14.5,FR-016-HDPE-600
2026-04-26,SCREEN PRINTING,SS-002,SK-FR-016-HDPE-600-2C,WO-15888,5888,12:05:55,22:44:19,10.64,FR-016-HDPE-600
2026-04-26,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15889,7018,06:30:32,19:11:20,12.68,FR-016-HDPE-600
2026-04-27,SCREEN PRINTING,SS-001,SK-FR-016-HDPE-600-2C,WO-15890,10788,20:26:57,15:56:21,19.49,FR-016-HDPE-600
2026-04-28,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15891,10868,18:20:38,13:58:26,19.63,FR-016-HDPE-600
2026-04-28,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15892,4762,23:29:24,08:05:24,8.6,FR-016-HDPE-600
2026-05-07,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15898,5292,22:40:11,08:13:47,9.56,FR-016-HDPE-600
2026-05-08,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15899,5849,22:24:35,08:58:47,10.57,FR-016-HDPE-600
2026-05-10,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15900,6321,02:49:57,14:15:09,11.42,FR-016-HDPE-600
2026-05-18,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15907,4696,09:01:07,17:29:55,8.48,FR-016-HDPE-600
2026-05-19,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15908,10561,09:45:12,04:50:00,19.08,FR-016-HDPE-600
2026-05-19,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15909,5602,01:55:54,12:03:06,10.12,FR-016-HDPE-600
2026-05-23,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15912,9391,21:09:25,14:07:01,16.96,FR-016-HDPE-600
2026-05-23,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15913,4070,19:28:38,02:49:38,7.35,FR-016-HDPE-600
2026-05-24,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15914,6787,17:19:20,05:34:56,12.26,FR-016-HDPE-600
2026-05-27,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15915,5487,02:01:04,11:55:40,9.91,FR-016-HDPE-600
2026-05-28,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15916,8896,04:53:13,20:57:25,16.07,FR-016-HDPE-600
2026-05-31,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15918,7845,15:45:35,05:55:47,14.17,FR-016-HDPE-600
2026-06-01,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15919,6748,14:59:34,03:10:58,12.19,FR-016-HDPE-600
2026-06-01,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15920,5575,23:20:23,09:24:35,10.07,FR-016-HDPE-600
2026-06-03,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15923,4088,18:34:49,01:57:37,7.38,FR-016-HDPE-600
2026-06-14,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15927,8128,06:53:34,21:34:22,14.68,FR-016-HDPE-600
2026-06-14,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15928,2654,17:29:50,22:17:14,4.79,FR-016-HDPE-600
2026-06-16,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15929,5369,18:15:39,03:57:39,9.7,FR-016-HDPE-600
2026-06-16,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15930,7581,22:47:30,12:28:54,13.69,FR-016-HDPE-600
2026-06-28,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15937,7677,15:25:49,05:18:01,13.87,FR-016-HDPE-600
2026-07-03,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15938,7677,00:00:58,13:53:10,13.87,FR-016-HDPE-600
2026-07-03,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15939,8252,23:44:00,14:38:36,14.91,FR-016-HDPE-600
2026-07-04,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15940,5081,17:50:34,03:01:22,9.18,FR-016-HDPE-600
2026-07-06,  Screen Printing  ,SS-002,SK-FR-016-HDPE-600-2C,WO-15941,5593,17:05:33,03:11:33,10.1,FR-016-HDPE-600
2026-07-07,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15942,4929,15:36:15,00:30:15,8.9,FR-016-HDPE-600
2026-07-08,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15943,5535,18:41:26,04:41:26,10.0,FR-016-HDPE-600
2026-07-09,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15944,5984,10:56:37,21:45:13,10.81,FR-016-HDPE-600
2026-07-17,Screen Printing,SS-002,SK-FR-022-MDPE-1000-2C,WO-15945,8902,00:16:07,16:20:55,16.08,FR-022-MDPE-1000
2026-07-17,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15946,4947,02:39:39,11:36:03,8.94,FR-016-HDPE-600
2026-07-17,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15947,11166,23:38:06,19:48:18,20.17,FR-016-HDPE-600
2026-07-22,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15950,8133,20:36:27,11:17:51,14.69,FR-016-HDPE-600
2026-07-22,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15951,6571,18:21:57,06:14:09,11.87,FR-016-HDPE-600
2026-07-25,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15952,5334,12:01:22,21:39:46,9.64,FR-016-HDPE-600
2026-07-25,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15953,7828,09:24:47,23:33:11,14.14,FR-016-HDPE-600
2026-07-26,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15954,3739,19:17:04,02:02:04,6.75,FR-016-HDPE-600
2026-07-28,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15955,8675,10:38:39,02:18:51,15.67,FR-016-HDPE-600
2026-07-29,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15956,2501,01:47:12,06:18:24,4.52,FR-016-HDPE-600
2026-07-29,Screen Printing,SS-001,SK-FR-022-MDPE-1000-2C,WO-15957,4979,16:06:56,01:06:20,8.99,FR-022-MDPE-1000
2026-07-31,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15958,6174,05:56:37,17:05:37,11.15,FR-016-HDPE-600
2026-08-01,Screen Printing,SS-002,SK-FR-019-PVC-750-1C,WO-15960,9323,14:02:59,05:05:23,15.04,FR-019-PVC-750
2026-08-01,Screen Printing,SS-002,SK-FR-019-PVC-750-1C,WO-15961,9920,13:11:44,05:11:44,16.0,FR-019-PVC-750
2026-08-02,Screen Printing,SS-002,SK-FR-019-PVC-750-1C,WO-15962,10171,04:20:57,20:44:57,16.4,FR-019-PVC-750
2026-08-05,Screen Printing,SS-001,SK-FR-019-PVC-750-1C,WO-15963,8665,17:38:37,07:37:25,13.98,FR-019-PVC-750
2026-08-07,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15966,8257,05:00:14,19:55:26,14.92,FR-016-HDPE-600
2026-08-12,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15967,3812,20:15:44,03:09:08,6.89,FR-016-HDPE-600
2026-08-15,screen printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15971,6099,16:22:46,03:23:58,11.02,FR-016-HDPE-600
2026-08-16,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15972,8789,08:46:47,00:39:35,15.88,FR-016-HDPE-600
2026-08-17,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15973,8333,06:04:40,21:07:40,15.05,FR-016-HDPE-600
2026-08-16,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15974,8925,22:15:23,14:22:35,16.12,FR-016-HDPE-600
2026-08-18,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15975,7120,16:58:40,05:50:16,12.86,FR-016-HDPE-600
2026-08-18,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15976,5839,15:43:32,02:16:32,10.55,FR-016-HDPE-600
2026-08-19,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15977,9741,20:51:51,14:27:51,17.6,FR-016-HDPE-600
2026-08-22,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15978,7879,06:10:46,20:24:34,14.23,FR-016-HDPE-600
2026-08-24,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15979,2481,22:14:02,02:42:50,4.48,FR-016-HDPE-600
2026-08-24,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15980,6450,23:59:26,11:38:26,11.65,FR-016-HDPE-600
2026-08-25,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15981,10049,22:00:01,16:09:01,18.15,FR-016-HDPE-600
2026-08-30,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15984,6296,09:37:36,20:59:48,11.37,FR-016-HDPE-600
2026-08-30,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15985,5310,18:31:34,04:06:58,9.59,FR-016-HDPE-600
2026-09-02,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15986,6622,00:56:51,12:54:27,11.96,FR-016-HDPE-600
2026-09-03,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15987,5799,02:09:47,12:38:35,10.48,FR-016-HDPE-600
2026-09-07,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15989,6544,10:52:10,22:41:22,11.82,FR-016-HDPE-600
2026-09-07,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15990,5387,15:29:15,01:13:03,9.73,FR-016-HDPE-600
2026-09-08,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15991,6197,07:52:14,19:03:38,11.19,FR-016-HDPE-600
2026-09-09,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15993,6748,11:47:00,23:58:24,12.19,FR-016-HDPE-600
2026-09-10,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15994,6122,15:08:09,02:11:45,11.06,FR-016-HDPE-600
2026-09-11,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-15995,7896,07:03:47,21:19:23,14.26,FR-016-HDPE-600
2026-09-13,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15998,6018,00:00:56,10:53:08,10.87,FR-016-HDPE-600
2026-09-13,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-15999,3109,16:07:57,21:45:09,5.62,FR-016-HDPE-600
2026-09-14,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-16000,4058,10:16:16,17:36:04,7.33,FR-016-HDPE-600
2026-09-14,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-16001,11237,13:27:21,09:45:21,20.3,FR-016-HDPE-600
2026-09-15,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-16002,9093,22:13:45,14:39:33,16.43,FR-016-HDPE-600
2026-09-18,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-16004,10558,11:06:39,06:10:51,19.07,FR-016-HDPE-600
2026-09-20,screen printing,SS-002,SK-FR-016-HDPE-600-2C,WO-16005,6714,16:22:00,04:29:48,12.13,FR-016-HDPE-600
2026-09-23,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-16006,236,22:26:42,23:26:42,1.0,FR-016-HDPE-600
2026-09-24,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-16007,11063,16:02:12,12:01:00,19.98,FR-016-HDPE-600
2026-09-26,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-16008,9169,00:28:56,17:02:32,16.56,FR-016-HDPE-600
2026-09-28,Screen Printing,SS-002,SK-FR-022-MDPE-1000-2C,WO-16012,4630,03:11:15,11:32:51,8.36,FR-022-MDPE-1000
2026-09-28,Screen Printing,SS-002,SK-FR-022-MDPE-1000-2C,WO-16013,5496,10:19:56,20:15:44,9.93,FR-022-MDPE-1000
2026-09-29,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-16014,7655,00:49:00,14:38:48,13.83,FR-016-HDPE-600
2026-10-06,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-16019,6523,15:14:38,03:01:26,11.78,FR-016-HDPE-600
2026-10-06,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-16020,8718,13:42:32,05:27:32,15.75,FR-016-HDPE-600
2026-10-12,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-16021,7710,11:36:19,01:32:07,13.93,FR-016-HDPE-600
2026-10-12,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-16022,3292,11:51:57,17:48:57,5.95,FR-016-HDPE-600
2026-10-17,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-16025,11789,11:30:02,08:48:02,21.3,FR-016-HDPE-600
2026-10-17,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-16026,7049,20:11:28,08:55:16,12.73,FR-016-HDPE-600
2026-10-18,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-16027,4277,11:07:29,18:51:17,7.73,FR-016-HDPE-600
2026-10-20,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-16030,6656,10:00:39,22:01:51,12.02,FR-016-HDPE-600
2026-10-21,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-16031,7910,15:09:39,05:27:03,14.29,FR-016-HDPE-600
2026-10-25,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-16034,4239,00:48:26,08:28:02,7.66,FR-016-HDPE-600
2026-10-26,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-16035,9788,11:26:54,05:07:42,17.68,FR-016-HDPE-600
2026-10-27,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-16036,7774,11:17:46,01:20:10,14.04,FR-016-HDPE-600
2026-10-28,Screen Printing,SS-001,SK-FR-016-HDPE-600-2C,WO-16037,7508,13:33:58,03:07:34,13.56,FR-016-HDPE-600
2026-10-29,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-16038,9895,11:40:12,05:32:24,17.87,FR-016-HDPE-600
2026-10-29,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-16039,2648,09:18:26,14:05:14,4.78,FR-016-HDPE-600
2026-10-31,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-16040,4720,07:34:21,16:06:09,8.53,FR-016-HDPE-600
2026-10-31,  Screen Printing  ,SS-002,SK-FR-016-HDPE-600-2C,WO-16041,7590,03:53:06,17:35:42,13.71,FR-016-HDPE-600
2026-11-03,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-16042,7581,05:02:37,18:44:01,13.69,FR-016-HDPE-600
2026-11-03,Screen Printing,SS-002,SK-FR-016-HDPE-600-2C,WO-16043,9169,04:01:59,20:35:35,16.56,FR-016-HDPE-600
