ProductBatch,WorkOrder,ProductionDate,Shift,MachineId,MoldId,CapId,Material,CapType,Characteristic,Class,AQL,Standard,InspectionLevel,LotSize,CodeLetter,SampleSize,AcceptanceNumber,RejectionNumber,DefectsFound,LotDecision,InspectionDateTime,Inspector
LOTE-M-INJ-006-7401,WO-11556,2025-09-01,Shift 1,IM-006,M-INJ-006,TF-006-HDPE-24415,HDPE,Flip Top,Sealing,Critical,0.1,ISO 2859-1,II,2973,L,200,0,1,0,Approved,2025-09-01 14:08:22.827,Beatriz Costa
LOTE-M-INJ-006-7401,WO-11556,2025-09-01,Shift 1,IM-006,M-INJ-006,TF-006-HDPE-24415,HDPE,Flip Top,Flash,Major,0.65,ISO 2859-1,II,2973,L,200,5,6,1,Approved,2025-09-01 14:22:56.061,Beatriz Costa
LOTE-M-INJ-006-7401,WO-11556,2025-09-01,Shift 1,IM-006,M-INJ-006,TF-006-HDPE-24415,HDPE,Flip Top,Short Shot,Major,0.65,ISO 2859-1,II,2973,L,200,5,6,1,Approved,2025-09-01 15:10:47.209,Beatriz Costa
LOTE-M-INJ-006-7402,WO-11557,2025-09-01,Shift 2,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Thread,Critical,0.1,ISO 2859-1,II,4628,L,200,0,1,0,Approved,2025-09-02 08:48:06.834,Ana Silva
LOTE-M-INJ-006-7402,WO-11557,2025-09-01,Shift 2,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Flash,Major,0.65,ISO 2859-1,II,4628,L,200,5,6,0,Approved,2025-09-02 06:35:26.372,Elena Santos
LOTE-M-INJ-006-7402,WO-11558,2025-09-02,Shift 1,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Sealing,Critical,0.1,ISO 2859-1,II,6504,L,200,0,1,0,Approved,2025-09-02 18:41:43.975,Elena Santos
LOTE-M-INJ-006-7402,WO-11558,2025-09-02,Shift 1,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Flash,Major,0.65,ISO 2859-1,II,6504,L,200,5,6,1,Approved,2025-09-02 23:24:06.581,Elena Santos
LOTE-M-INJ-009-7403,WO-11559,2025-09-03,Shift 1,IM-006,M-INJ-009,TF-009-HDPE-28415,HDPE,Flip Top,Thread,Critical,0.1,ISO 2859-1,II,3714,L,200,0,1,0,Approved,2025-09-03 14:01:35.619,Diogo Ferreira
LOTE-M-INJ-009-7403,WO-11559,2025-09-03,Shift 1,IM-006,M-INJ-009,TF-009-HDPE-28415,HDPE,Flip Top,Sealing,Critical,0.1,ISO 2859-1,II,3714,L,200,0,1,0,Approved,2025-09-03 10:13:52.459,Beatriz Costa
LOTE-M-INJ-009-7403,WO-11559,2025-09-03,Shift 1,IM-006,M-INJ-009,TF-009-HDPE-28415,HDPE,Flip Top,Short Shot,Major,0.65,ISO 2859-1,II,3714,L,200,5,6,3,Approved,2025-09-03 16:58:20.048,Elena Santos
LOTE-M-INJ-009-7403,WO-11559,2025-09-03,Shift 1,IM-006,M-INJ-009,TF-009-HDPE-28415,HDPE,Flip Top,Color,Minor,1.5,ISO 2859-1,II,3714,L,200,10,11,3,Approved,2025-09-03 08:46:03.703,Elena Santos
LOTE-M-INJ-009-7404,WO-11560,2025-09-03,Shift 2,IM-006,M-INJ-009,TF-009-PP-PCR-28415,PP-PCR,Flip Top,Flash,Major,0.65,ISO 2859-1,II,5705,L,200,5,6,2,Approved,2025-09-04 02:05:14.292,Carlos Mendes
LOTE-M-INJ-009-7404,WO-11560,2025-09-03,Shift 2,IM-006,M-INJ-009,TF-009-PP-PCR-28415,PP-PCR,Flip Top,Color,Minor,1.5,ISO 2859-1,II,5705,L,200,10,11,2,Approved,2025-09-04 02:55:52.013,Carlos Mendes
LOTE-M-INJ-009-7404,WO-11562,2025-09-05,Shift 3,IM-006,M-INJ-009,TF-009-PP-PCR-28415,PP-PCR,Flip Top,Sealing,Critical,0.1,ISO 2859-1,II,5412,L,200,0,1,0,Approved,2025-09-05 16:11:53.826,Elena Santos
LOTE-M-INJ-009-7404,WO-11562,2025-09-05,Shift 3,IM-006,M-INJ-009,TF-009-PP-PCR-28415,PP-PCR,Flip Top,Short Shot,Major,0.65,ISO 2859-1,II,5412,L,200,5,6,3,Approved,2025-09-05 12:15:24.049,Elena Santos
LOTE-M-INJ-009-7405,WO-11563,2025-09-05,Shift 2,IM-006,M-INJ-009,TF-009-PP-PCR-28415,PP-PCR,Flip Top,Thread,Critical,0.1,ISO 2859-1,II,12839,M,315,0,1,0,Approved,2025-09-06 14:29:57.873,Diogo Ferreira
LOTE-M-INJ-009-7405,WO-11563,2025-09-05,Shift 2,IM-006,M-INJ-009,TF-009-PP-PCR-28415,PP-PCR,Flip Top,Flash,Major,0.65,ISO 2859-1,II,12839,M,315,7,8,0,Approved,2025-09-06 00:39:56.208,Beatriz Costa
LOTE-M-INJ-009-7405,WO-11563,2025-09-05,shift 2,IM-006,M-INJ-009,TF-009-PP-PCR-28415,PP-PCR,Flip Top,Stain,Minor,1.5,ISO 2859-1,II,12839,M,315,14,15,3,Approved,2025-09-06 06:19:18.912,Diogo Ferreira
LOTE-M-INJ-009-7405,WO-11563,2025-09-05,Shift 2,IM-006,M-INJ-009,TF-009-PP-PCR-28415,PP-PCR,Flip Top,Color,Minor,1.5,ISO 2859-1,II,12839,M,315,14,15,3,Approved,2025-09-06 02:23:54.932,Elena Santos
LOTE-M-INJ-009-7405,WO-11564,2025-09-06,Shift 2,IM-006,M-INJ-009,TF-009-PP-PCR-28415,PP-PCR,Flip Top,Thread,Critical,0.1,ISO 2859-1,II,6055,L,200,0,1,0,Approved,2025-09-06 23:17:10.331,Beatriz Costa
LOTE-M-INJ-009-7405,WO-11564,2025-09-06,Shift 2,IM-006,M-INJ-009,TF-009-PP-PCR-28415,PP-PCR,Flip Top,Flash,Major,0.65,ISO 2859-1,II,6055,L,200,5,6,1,Approved,2025-09-07 02:15:22.437,Diogo Ferreira
LOTE-M-INJ-009-7405,WO-11564,2025-09-06,Shift 2,IM-006,M-INJ-009,TF-009-PP-PCR-28415,PP-PCR,Flip Top,Short Shot,Major,0.65,ISO 2859-1,II,6055,L,200,5,6,3,Approved,2025-09-06 18:19:21.163,Carlos Mendes
LOTE-M-INJ-006-7406,WO-11565,2025-09-07,Shift 3,IM-006,M-INJ-006,TF-006-PP-24415,PP,Flip Top,Thread,Critical,0.1,ISO 2859-1,II,3755,L,200,0,1,0,Approved,2025-09-07 16:37:37.212,Carlos Mendes
LOTE-M-INJ-006-7406,WO-11565,2025-09-07,Shift 3,IM-006,M-INJ-006,TF-006-PP-24415,PP,Flip Top,Flash,Major,0.65,ISO 2859-1,II,3755,L,200,5,6,0,Approved,2025-09-07 08:33:09.785,Elena Santos
LOTE-M-INJ-006-7406,WO-11565,2025-09-07,Shift 3,IM-006,M-INJ-006,TF-006-PP-24415,PP,Flip Top,Short Shot,Major,0.65,ISO 2859-1,II,3755,L,200,5,6,0,Approved,2025-09-07 10:30:36.396,Beatriz Costa
LOTE-M-INJ-006-7406,WO-11565,2025-09-07,Shift 3,IM-006,M-INJ-006,TF-006-PP-24415,PP,Flip Top,Stain,Minor,1.5,ISO 2859-1,II,3755,L,200,10,11,1,Approved,2025-09-07 05:58:01.501,Elena Santos
LOTE-M-INJ-006-7406,WO-11565,2025-09-07,  Shift 3  ,IM-006,M-INJ-006,TF-006-PP-24415,PP,Flip Top,Color,Minor,1.5,ISO 2859-1,II,3755,L,200,10,11,4,Approved,2025-09-07 18:01:24.185,Diogo Ferreira
LOTE-M-INJ-009-7407,WO-11566,2025-09-07,Shift 2,IM-006,M-INJ-009,TF-009-PP-28415,PP,Flip Top,Thread,Critical,0.1,ISO 2859-1,II,5766,L,200,0,1,0,Approved,2025-09-08 06:53:28.688,Beatriz Costa
LOTE-M-INJ-009-7407,WO-11566,2025-09-07,Shift 2,IM-006,M-INJ-009,TF-009-PP-28415,PP,Flip Top,Sealing,Critical,0.1,ISO 2859-1,II,5766,L,200,0,1,1,Rejected,2025-09-08 09:11:48.240,Beatriz Costa
LOTE-M-INJ-009-7407,WO-11566,2025-09-07,shift 2,IM-006,M-INJ-009,TF-009-PP-28415,PP,Flip Top,Short Shot,Major,0.65,ISO 2859-1,II,5766,L,200,5,6,0,Approved,2025-09-08 02:36:13.038,Carlos Mendes
LOTE-M-INJ-009-7407,WO-11566,2025-09-07,Shift 2,IM-006,M-INJ-009,TF-009-PP-28415,PP,Flip Top,Color,Minor,1.5,ISO 2859-1,II,5766,L,200,10,11,1,Approved,2025-09-07 23:13:15.271,Beatriz Costa
LOTE-M-INJ-009-7407,WO-11567,2025-09-08,Shift 1,IM-006,M-INJ-009,TF-009-PP-28415,PP,Flip Top,Flash,Major,0.65,ISO 2859-1,II,8592,L,200,5,6,0,Approved,2025-09-08 23:07:25.395,Ana Silva
LOTE-M-INJ-009-7407,WO-11567,2025-09-08,SHIFT 1,IM-006,M-INJ-009,TF-009-PP-28415,PP,Flip Top,Short Shot,Major,0.65,ISO 2859-1,II,8592,L,200,5,6,0,Approved,2025-09-08 18:11:49.886,Ana Silva
LOTE-M-INJ-009-7407,WO-11567,2025-09-08,Shift 1,IM-006,M-INJ-009,TF-009-PP-28415,PP,Flip Top,Stain,Minor,1.5,ISO 2859-1,II,8592,L,200,10,11,1,Approved,2025-09-08 16:59:50.193,Carlos Mendes
LOTE-M-INJ-009-7407,WO-11567,2025-09-08,  Shift 1  ,IM-006,M-INJ-009,TF-009-PP-28415,PP,Flip Top,Color,Minor,1.5,ISO 2859-1,II,8592,L,200,10,11,1,Approved,2025-09-08 14:54:10.203,Beatriz Costa
LOTE-M-INJ-009-7407,WO-11568,2025-09-09,Shift 3,IM-006,M-INJ-009,TF-009-PP-28415,PP,Flip Top,Sealing,Critical,0.1,ISO 2859-1,II,9067,L,200,0,1,1,Rejected,2025-09-09 16:48:10.268,Beatriz Costa
LOTE-M-INJ-009-7407,WO-11568,2025-09-09,Shift 3,IM-006,M-INJ-009,TF-009-PP-28415,PP,Flip Top,Flash,Major,0.65,ISO 2859-1,II,9067,L,200,5,6,1,Approved,2025-09-09 11:41:53.175,Beatriz Costa
LOTE-M-INJ-009-7407,WO-11568,2025-09-09,  Shift 3  ,IM-006,M-INJ-009,TF-009-PP-28415,PP,Flip Top,Short Shot,Major,0.65,ISO 2859-1,II,9067,L,200,5,6,1,Approved,2025-09-09 06:15:04.365,Carlos Mendes
LOTE-M-INJ-009-7408,WO-11569,2025-09-09,Shift 2,IM-006,M-INJ-009,TF-009-HDPE-28415,HDPE,Flip Top,Thread,Critical,0.1,ISO 2859-1,II,5113,L,200,0,1,0,Approved,2025-09-10 00:08:24.607,Ana Silva
LOTE-M-INJ-009-7408,WO-11569,2025-09-09,Shift 2,IM-006,M-INJ-009,TF-009-HDPE-28415,HDPE,Flip Top,Sealing,Critical,0.1,ISO 2859-1,II,5113,L,200,0,1,0,Approved,2025-09-09 19:22:38.971,Beatriz Costa
LOTE-M-INJ-009-7408,WO-11569,2025-09-09,Shift 2,IM-006,M-INJ-009,TF-009-HDPE-28415,HDPE,Flip Top,Flash,Major,0.65,ISO 2859-1,II,5113,L,200,5,6,1,Approved,2025-09-09 23:41:17.280,Diogo Ferreira
LOTE-M-INJ-009-7408,WO-11569,2025-09-09,Shift 2,IM-006,M-INJ-009,TF-009-HDPE-28415,HDPE,Flip Top,Short Shot,Major,0.65,ISO 2859-1,II,5113,L,200,5,6,1,Approved,2025-09-10 02:33:51.248,Elena Santos
LOTE-M-INJ-009-7408,WO-11570,2025-09-10,Shift 1,IM-006,M-INJ-009,TF-009-HDPE-28415,HDPE,Flip Top,Thread,Critical,0.1,ISO 2859-1,II,10587,M,315,0,1,1,Rejected,2025-09-10 06:49:27.149,Diogo Ferreira
LOTE-M-INJ-009-7408,WO-11570,2025-09-10,shift 1,IM-006,M-INJ-009,TF-009-HDPE-28415,HDPE,Flip Top,Short Shot,Major,0.65,ISO 2859-1,II,10587,M,315,7,8,0,Approved,2025-09-10 19:07:26.574,Diogo Ferreira
LOTE-M-INJ-006-7409,WO-11571,2025-09-11,Shift 3,IM-006,M-INJ-006,TF-006-PP-24415,PP,Flip Top,Thread,Critical,0.1,ISO 2859-1,II,2871,L,200,0,1,0,Approved,2025-09-11 06:23:05.471,Diogo Ferreira
LOTE-M-INJ-006-7409,WO-11571,2025-09-11,Shift 3,IM-006,M-INJ-006,TF-006-PP-24415,PP,Flip Top,Short Shot,Major,0.65,ISO 2859-1,II,2871,L,200,5,6,0,Approved,2025-09-11 07:06:52.914,Beatriz Costa
LOTE-M-INJ-006-7409,WO-11571,2025-09-11,Shift 3,IM-006,M-INJ-006,TF-006-PP-24415,PP,Flip Top,Stain,Minor,1.5,ISO 2859-1,II,2871,L,200,10,11,0,Approved,2025-09-11 12:34:01.623,Ana Silva
LOTE-M-INJ-006-7409,WO-11571,2025-09-11,Shift 3,IM-006,M-INJ-006,TF-006-PP-24415,PP,Flip Top,Color,Minor,1.5,ISO 2859-1,II,2871,L,200,10,11,1,Approved,2025-09-11 14:17:57.804,Carlos Mendes
LOTE-M-INJ-006-7410,WO-11572,2025-09-11,Shift 2,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Flash,Major,0.65,ISO 2859-1,II,4597,L,200,5,6,1,Approved,2025-09-11 21:41:27.984,Ana Silva
LOTE-M-INJ-006-7410,WO-11573,2025-09-12,shift 1,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Sealing,Critical,0.1,ISO 2859-1,II,5859,L,200,0,1,0,Approved,2025-09-12 12:56:22.859,Ana Silva
LOTE-M-INJ-006-7410,WO-11573,2025-09-12,Shift 1,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Flash,Major,0.65,ISO 2859-1,II,5859,L,200,5,6,0,Approved,2025-09-12 14:31:06.644,Carlos Mendes
LOTE-M-INJ-006-7410,WO-11573,2025-09-12,Shift 1,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Short Shot,Major,0.65,ISO 2859-1,II,5859,L,200,5,6,0,Approved,2025-09-12 10:46:04.866,Diogo Ferreira
LOTE-M-INJ-006-7410,WO-11574,2025-09-13,Shift 3,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Thread,Critical,0.1,ISO 2859-1,II,6803,L,200,0,1,0,Approved,2025-09-13 09:00:30.565,Ana Silva
LOTE-M-INJ-006-7410,WO-11574,2025-09-13,Shift 3,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Flash,Major,0.65,ISO 2859-1,II,6803,L,200,5,6,1,Approved,2025-09-13 18:59:26.071,Diogo Ferreira
LOTE-M-INJ-006-7410,WO-11574,2025-09-13,Shift 3,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Short Shot,Major,0.65,ISO 2859-1,II,6803,L,200,5,6,0,Approved,2025-09-13 10:06:27.249,Carlos Mendes
LOTE-M-INJ-006-7410,WO-11574,2025-09-13,Shift 3,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Stain,Minor,1.5,ISO 2859-1,II,6803,L,200,10,11,4,Approved,2025-09-13 15:09:45.394,Elena Santos
LOTE-M-INJ-009-7411,WO-11575,2025-09-13,shift 2,IM-006,M-INJ-009,TF-009-PP-PCR-28415,PP-PCR,Flip Top,Sealing,Critical,0.1,ISO 2859-1,II,10506,M,315,0,1,0,Approved,2025-09-13 22:37:22.412,Diogo Ferreira
LOTE-M-INJ-009-7411,WO-11575,2025-09-13,Shift 2,IM-006,M-INJ-009,TF-009-PP-PCR-28415,PP-PCR,Flip Top,Flash,Major,0.65,ISO 2859-1,II,10506,M,315,7,8,3,Approved,2025-09-14 13:52:18.322,Diogo Ferreira
LOTE-M-INJ-009-7411,WO-11575,2025-09-13,shift 2,IM-006,M-INJ-009,TF-009-PP-PCR-28415,PP-PCR,Flip Top,Short Shot,Major,0.65,ISO 2859-1,II,10506,M,315,7,8,0,Approved,2025-09-14 16:56:40.359,Diogo Ferreira
LOTE-M-INJ-009-7411,WO-11575,2025-09-13,  Shift 2  ,IM-006,M-INJ-009,TF-009-PP-PCR-28415,PP-PCR,Flip Top,Stain,Minor,1.5,ISO 2859-1,II,10506,M,315,14,15,2,Approved,2025-09-14 09:50:31.156,Elena Santos
LOTE-M-INJ-009-7412,WO-11576,2025-09-14,Shift 2,IM-006,M-INJ-009,TF-009-PP-28415,PP,Flip Top,Sealing,Critical,0.1,ISO 2859-1,II,5350,L,200,0,1,0,Approved,2025-09-15 03:24:19.436,Diogo Ferreira
LOTE-M-INJ-009-7412,WO-11576,2025-09-14,Shift 2,IM-006,M-INJ-009,TF-009-PP-28415,PP,Flip Top,Flash,Major,0.65,ISO 2859-1,II,5350,L,200,5,6,1,Approved,2025-09-15 01:20:20.942,Carlos Mendes
LOTE-M-INJ-009-7412,WO-11576,2025-09-14,Shift 2,IM-006,M-INJ-009,TF-009-PP-28415,PP,Flip Top,Stain,Minor,1.5,ISO 2859-1,II,5350,L,200,10,11,10,Approved,2025-09-14 23:46:48.066,Carlos Mendes
LOTE-M-INJ-006-7413,WO-11577,2025-09-15,Shift 1,IM-006,M-INJ-006,TF-006-PP-24415,PP,Flip Top,Thread,Critical,0.1,ISO 2859-1,II,3699,L,200,0,1,0,Approved,2025-09-15 08:05:19.537,Ana Silva
LOTE-M-INJ-006-7413,WO-11577,2025-09-15,Shift 1,IM-006,M-INJ-006,TF-006-PP-24415,PP,Flip Top,Short Shot,Major,0.65,ISO 2859-1,II,3699,L,200,5,6,2,Approved,2025-09-15 14:21:58.003,Elena Santos
LOTE-M-INJ-006-7413,WO-11577,2025-09-15,Shift 1,IM-006,M-INJ-006,TF-006-PP-24415,PP,Flip Top,Stain,Minor,1.5,ISO 2859-1,II,3699,L,200,10,11,2,Approved,2025-09-15 15:31:22.084,Diogo Ferreira
LOTE-M-INJ-006-7413,WO-11577,2025-09-15,shift 1,IM-006,M-INJ-006,TF-006-PP-24415,PP,Flip Top,Color,Minor,1.5,ISO 2859-1,II,3699,L,200,10,11,1,Approved,2025-09-15 12:27:14.852,Ana Silva
LOTE-M-INJ-006-7413,WO-11578,2025-09-16,Shift 3,IM-006,M-INJ-006,TF-006-PP-24415,PP,Flip Top,Thread,Critical,0.1,ISO 2859-1,II,4702,L,200,0,1,0,Approved,2025-09-16 15:59:30.947,Ana Silva
LOTE-M-INJ-006-7413,WO-11578,2025-09-16,Shift 3,IM-006,M-INJ-006,TF-006-PP-24415,PP,Flip Top,Flash,Major,0.65,ISO 2859-1,II,4702,L,200,5,6,1,Approved,2025-09-16 03:51:18.643,Elena Santos
LOTE-M-INJ-006-7413,WO-11578,2025-09-16,Shift 3,IM-006,M-INJ-006,TF-006-PP-24415,PP,Flip Top,Stain,Minor,1.5,ISO 2859-1,II,4702,L,200,10,11,0,Approved,2025-09-16 14:16:40.810,Elena Santos
LOTE-M-INJ-006-7413,WO-11579,2025-09-16,  Shift 2  ,IM-006,M-INJ-006,TF-006-PP-24415,PP,Flip Top,Thread,Critical,0.1,ISO 2859-1,II,4222,L,200,0,1,0,Approved,2025-09-17 05:05:41.315,Beatriz Costa
LOTE-M-INJ-006-7413,WO-11579,2025-09-16,Shift 2,IM-006,M-INJ-006,TF-006-PP-24415,PP,Flip Top,Sealing,Critical,0.1,ISO 2859-1,II,4222,L,200,0,1,0,Approved,2025-09-17 05:46:24.150,Elena Santos
LOTE-M-INJ-006-7413,WO-11579,2025-09-16,Shift 2,IM-006,M-INJ-006,TF-006-PP-24415,PP,Flip Top,Stain,Minor,1.5,ISO 2859-1,II,4222,L,200,10,11,3,Approved,2025-09-17 01:43:56.101,Diogo Ferreira
LOTE-M-INJ-006-7413,WO-11579,2025-09-16,Shift 2,IM-006,M-INJ-006,TF-006-PP-24415,PP,Flip Top,Color,Minor,1.5,ISO 2859-1,II,4222,L,200,10,11,2,Approved,2025-09-16 20:59:05.448,Beatriz Costa
LOTE-M-INJ-006-7414,WO-11580,2025-09-17,Shift 2,IM-006,M-INJ-006,TF-006-HDPE-24415,HDPE,Flip Top,Thread,Critical,0.1,ISO 2859-1,II,7290,L,200,0,1,0,Approved,2025-09-18 08:34:14.267,Beatriz Costa
LOTE-M-INJ-006-7414,WO-11580,2025-09-17,Shift 2,IM-006,M-INJ-006,TF-006-HDPE-24415,HDPE,Flip Top,Sealing,Critical,0.1,ISO 2859-1,II,7290,L,200,0,1,0,Approved,2025-09-18 06:37:16.972,Beatriz Costa
LOTE-M-INJ-006-7414,WO-11580,2025-09-17,Shift 2,IM-006,M-INJ-006,TF-006-HDPE-24415,HDPE,Flip Top,Flash,Major,0.65,ISO 2859-1,II,7290,L,200,5,6,1,Approved,2025-09-17 21:04:02.863,Diogo Ferreira
LOTE-M-INJ-006-7414,WO-11581,2025-09-18,Shift 1,IM-006,M-INJ-006,TF-006-HDPE-24415,HDPE,Flip Top,Sealing,Critical,0.1,ISO 2859-1,II,6107,L,200,0,1,0,Approved,2025-09-19 02:45:59.470,Carlos Mendes
LOTE-M-INJ-006-7414,WO-11581,2025-09-18,Shift 1,IM-006,M-INJ-006,TF-006-HDPE-24415,HDPE,Flip Top,Flash,Major,0.65,ISO 2859-1,II,6107,L,200,5,6,0,Approved,2025-09-18 20:21:21.565,Elena Santos
LOTE-M-INJ-006-7414,WO-11581,2025-09-18,Shift 1,IM-006,M-INJ-006,TF-006-HDPE-24415,HDPE,Flip Top,Short Shot,Major,0.65,ISO 2859-1,II,6107,L,200,5,6,1,Approved,2025-09-18 16:00:11.684,Diogo Ferreira
LOTE-M-INJ-006-7414,WO-11581,2025-09-18,Shift 1,IM-006,M-INJ-006,TF-006-HDPE-24415,HDPE,Flip Top,Color,Minor,1.5,ISO 2859-1,II,6107,L,200,10,11,0,Approved,2025-09-18 15:48:01.974,Beatriz Costa
LOTE-M-INJ-006-7414,WO-11582,2025-09-19,Shift 1,IM-006,M-INJ-006,TF-006-HDPE-24415,HDPE,Flip Top,Short Shot,Major,0.65,ISO 2859-1,II,5727,L,200,5,6,1,Approved,2025-09-19 14:21:25.170,Diogo Ferreira
LOTE-M-INJ-006-7415,WO-11583,2025-09-19,Shift 3,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Sealing,Critical,0.1,ISO 2859-1,II,3895,L,200,0,1,1,Rejected,2025-09-20 01:00:59.584,Ana Silva
LOTE-M-INJ-006-7415,WO-11583,2025-09-19,Shift 3,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Flash,Major,0.65,ISO 2859-1,II,3895,L,200,5,6,2,Approved,2025-09-20 07:47:44.414,Carlos Mendes
LOTE-M-INJ-006-7415,WO-11583,2025-09-19,Shift 3,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Stain,Minor,1.5,ISO 2859-1,II,3895,L,200,10,11,1,Approved,2025-09-20 02:18:49.660,Diogo Ferreira
LOTE-M-INJ-006-7415,WO-11584,2025-09-20,Shift 1,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Thread,Critical,0.1,ISO 2859-1,II,1885,L,200,0,1,0,Approved,2025-09-21 02:13:02.288,Carlos Mendes
LOTE-M-INJ-006-7415,WO-11584,2025-09-20,Shift 1,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Flash,Major,0.65,ISO 2859-1,II,1885,L,200,5,6,0,Approved,2025-09-20 17:30:41.002,Elena Santos
LOTE-M-INJ-006-7415,WO-11584,2025-09-20,Shift 1,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Stain,Minor,1.5,ISO 2859-1,II,1885,L,200,10,11,4,Approved,2025-09-21 07:28:54.098,Beatriz Costa
LOTE-M-INJ-006-7415,WO-11584,2025-09-20,Shift 1,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Color,Minor,1.5,ISO 2859-1,II,1885,L,200,10,11,2,Approved,2025-09-20 14:22:58.654,Diogo Ferreira
LOTE-M-INJ-006-7415,WO-11585,2025-09-21,Shift 1,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Sealing,Critical,0.1,ISO 2859-1,II,5946,L,200,0,1,0,Approved,2025-09-21 10:05:08.225,Ana Silva
LOTE-M-INJ-006-7415,WO-11585,2025-09-21,SHIFT 1,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Flash,Major,0.65,ISO 2859-1,II,5946,L,200,5,6,0,Approved,2025-09-22 00:31:54.332,Elena Santos
LOTE-M-INJ-006-7415,WO-11585,2025-09-21,Shift 1,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Short Shot,Major,0.65,ISO 2859-1,II,5946,L,200,5,6,0,Approved,2025-09-21 12:46:47.471,Ana Silva
LOTE-M-INJ-006-7415,WO-11585,2025-09-21,Shift 1,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Stain,Minor,1.5,ISO 2859-1,II,5946,L,200,10,11,0,Approved,2025-09-21 11:06:14.353,Ana Silva
LOTE-M-INJ-006-7415,WO-11585,2025-09-21,shift 1,IM-006,M-INJ-006,TF-006-PP-PCR-24415,PP-PCR,Flip Top,Color,Minor,1.5,ISO 2859-1,II,5946,L,200,10,11,0,Approved,2025-09-21 12:41:42.822,Ana Silva
LOTE-M-INJ-009-7416,WO-11586,2025-09-22,shift 3,IM-006,M-INJ-009,TF-009-PP-28415,PP,Flip Top,Sealing,Critical,0.1,ISO 2859-1,II,4103,L,200,0,1,0,Approved,2025-09-22 05:11:57.305,Diogo Ferreira
LOTE-M-INJ-009-7416,WO-11586,2025-09-22,Shift 3,IM-006,M-INJ-009,TF-009-PP-28415,PP,Flip Top,Flash,Major,0.65,ISO 2859-1,II,4103,L,200,5,6,1,Approved,2025-09-22 17:01:00.153,Diogo Ferreira
LOTE-M-INJ-009-7416,WO-11586,2025-09-22,Shift 3,IM-006,M-INJ-009,TF-009-PP-28415,PP,Flip Top,Stain,Minor,1.5,ISO 2859-1,II,4103,L,200,10,11,3,Approved,2025-09-22 15:06:12.779,Beatriz Costa
LOTE-M-INJ-009-7416,WO-11586,2025-09-22,  Shift 3  ,IM-006,M-INJ-009,TF-009-PP-28415,PP,Flip Top,Color,Minor,1.5,ISO 2859-1,II,4103,L,200,10,11,2,Approved,2025-09-22 03:27:52.683,Diogo Ferreira
LOTE-M-INJ-009-7416,WO-11587,2025-09-22,Shift 2,IM-006,M-INJ-009,TF-009-PP-28415,PP,Flip Top,Thread,Critical,0.1,ISO 2859-1,II,5091,L,200,0,1,0,Approved,2025-09-22 19:30:07.231,Ana Silva
LOTE-M-INJ-009-7416,WO-11587,2025-09-22,Shift 2,IM-006,M-INJ-009,TF-009-PP-28415,PP,Flip Top,Sealing,Critical,0.1,ISO 2859-1,II,5091,L,200,0,1,0,Approved,2025-09-22 20:23:35.021,Elena Santos
LOTE-M-INJ-009-7416,WO-11587,2025-09-22,Shift 2,IM-006,M-INJ-009,TF-009-PP-28415,PP,Flip Top,Flash,Major,0.65,ISO 2859-1,II,5091,L,200,5,6,0,Approved,2025-09-23 01:17:43.415,Ana Silva
LOTE-M-INJ-009-7416,WO-11588,2025-09-23,Shift 1,IM-006,M-INJ-009,TF-009-PP-28415,PP,Flip Top,Thread,Critical,0.1,ISO 2859-1,II,12760,M,315,0,1,1,Rejected,2025-09-23 13:41:43.484,Elena Santos
